Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2019 W25 Las Palmas de Gran Canaria R32,L vs Hesse,21% (3/14),67% (2/3),0/2,35% (6/17),0% (0/6),1/2,0/0,2/5,0/0,2/3
2019 W25 Vitoria Gasteiz R16,L vs Talbi,37% (7/19),100% (7/7),3/6,47% (9/19),11% (1/9),4/6,0/0,1/2,0/0,0/1
2019 W25 Imola R32,W vs Mcadoo,100% (7/7),86% (6/7),0/0,17% (1/6),100% (1/1),5/5,1/1,0/0,0/0,0/0
2019 W25 Getxo R32,W vs Laskutova,40% (4/10),100% (4/4),0/2,27% (3/11),33% (1/3),3/3,1/1,2/2,1/1,0/0
2019 W15 Madrid F,W vs Rosca,21% (4/19),50% (2/4),0/3,32% (6/19),33% (2/6),1/2,1/1,2/3,0/0,0/0
2019 W15 Madrid QF,W vs Rey Garcia,38% (6/16),100% (6/6),1/5,53% (8/15),25% (2/8),2/3,0/0,0/0,0/0,0/0
2019 W15 Madrid R32,W vs Benito,56% (5/9),100% (5/5),0/2,33% (3/9),33% (1/3),2/4,1/2,0/0,0/0,0/0
2019 W25 Tunis R32,L vs Seguel,42% (5/12),80% (4/5),1/5,67% (8/12),13% (1/8),1/3,0/0,0/2,0/0,0/1
2019 W15 Manacor R16,L vs Carreras,64% (7/11),100% (7/7),5/7,82% (9/11),0% (0/9),1/7,0/1,0/2,0/0,0/1
2017 Nules $25K R32,L vs Eikeri,33% (4/12),75% (3/4),2/6,62% (8/13),13% (1/8),1/2,0/0,1/2,0/0,0/1
2017 Castellon $15K R16,L vs Hoste Ferrer,40% (4/10),75% (3/4),1/5,67% (6/9),17% (1/6),2/3,0/0,0/0,0/0,0/0
2017 Benicarlo $15K QF,L vs Juhaszova,31% (5/16),60% (3/5),1/4,41% (7/17),29% (2/7),1/3,0/0,2/3,0/0,0/1
2017 Benicarlo $15K R16,W vs Marzal Martinez,67% (6/9),83% (5/6),0/1,25% (2/8),50% (1/2),3/4,1/2,0/0,0/0,0/0
2017 RibaRoja de Turia $15K QF,L vs Mendez,50% (5/10),40% (2/5),1/5,70% (7/10),29% (2/7),2/2,0/1,0/0,0/0,0/0
2017 Seville $25K R16,L vs Seguel,27% (4/15),100% (4/4),0/4,60% (9/15),44% (4/9),3/4,1/2,0/1,0/0,0/1
2017 Saint Malo $60K R32,L vs Cadantu Ignatik,50% (4/8),50% (2/4),2/5,88% (7/8),14% (1/7),1/2,0/0,0/1,0/0,0/1
2017 Biarritz $80K R32,L vs Ponchet,67% (8/12),63% (5/8),2/6,67% (8/12),13% (1/8),3/5,1/1,0/1,0/0,0/1
2017 Mamaia $25K R32,L vs Cristian,36% (4/11),75% (3/4),1/4,50% (5/10),20% (1/5),3/3,0/0,0/0,0/0,0/0
2017 Braunschweig $25K R32,L vs Burger,13% (1/8),0% (0/1),0/2,44% (4/9),0% (0/4),0/0,0/0,0/2,0/0,0/1
2017 Koksijde $25K R32,L vs Raina,50% (4/8),75% (3/4),1/5,88% (7/8),0% (0/7),0/3,0/0,0/2,0/0,0/1
2019 (9 matches),,41.0%,89.6%,31.3%,44.5%,17.0%,57.1%,66.7%,43.8%,100.0%,33.3%
2017 (34 matches),,49.4%,79.9%,36.4%,54.5%,20.5%,63.2%,64.3%,30.3%,55.6%,12.5%
2016 (12 matches),,43.9%,72.2%,20.6%,40.2%,21.6%,80.0%,100.0%,53.8%,100.0%,33.3%
2015 (5 matches),,42.3%,81.8%,32.0%,64.2%,17.6%,53.3%,0.0%,40.0%,0.0%,50.0%
2014 (19 matches),,52.7%,78.0%,35.7%,45.3%,22.5%,60.2%,68.2%,62.5%,57.1%,75.0%
Career (97 matches),,49.5%,80.7%,34.7%,49.1%,19.7%,60.9%,65.5%,49.5%,64.5%,41.3%
