Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2019 W25 Las Palmas de Gran Canaria R32,L vs Hesse,1.13,0.59,58.9,2.7,-,52.5%,-,45.7%,17.2%,35.7%
2019 W25 Vitoria Gasteiz R16,L vs Talbi,0.85,0.86,71.8,4.0,-,41.7%,-,59.1%,56.0%,44.4%
2019 W25 Imola R32,W vs Mcadoo,0.90,2.38,35.3,2.2,-,83.3%,-,68.8%,68.0%,56.0%
2019 W25 Getxo R32,W vs Laskutova,1.11,1.43,46.2,3.9,-,64.9%,-,60.0%,45.5%,51.6%
2019 W15 Madrid F,W vs Rosca,0.95,0.95,51.6,4.5,-,70.3%,-,65.6%,37.7%,25.5%
2019 W15 Madrid QF,W vs Rey Garcia,1.28,1.30,47.0,24.5,-,43.2%,-,59.0%,50.0%,50.0%
2019 W15 Madrid R32,W vs Benito,1.18,1.62,41.3,2.0,-,58.1%,-,62.1%,48.1%,63.6%
2019 W25 Tunis R32,L vs Seguel,0.99,0.80,53.7,2.5,2.1%,48.9%,2.3%,46.5%,29.5%,56.1%
2019 W15 Manacor R16,L vs Carreras,0.94,0.77,64.6,2.5,0.0%,37.5%,0.0%,28.6%,47.5%,61.5%
2017 Nules $25K R32,L vs Eikeri,1.15,0.74,50.3,4.3,0.0%,42.5%,0.0%,50.0%,35.1%,34.4%
2017 Castellon $15K R16,L vs Hoste Ferrer,0.96,0.77,57.0,3.0,0.0%,50.0%,0.0%,42.9%,45.7%,39.4%
2017 Benicarlo $15K QF,L vs Juhaszova,0.98,0.84,72.6,7.3,1.7%,63.8%,1.9%,56.6%,37.3%,29.8%
2017 Benicarlo $15K R16,W vs Marzal Martinez,1.07,1.66,40.3,2.1,0.0%,78.6%,0.0%,53.8%,57.6%,44.8%
2017 RibaRoja de Turia $15K QF,L vs Mendez,0.95,0.74,52.5,2.0,0.0%,42.4%,0.0%,54.8%,41.0%,39.5%
2017 Seville $25K R16,L vs Seguel,1.00,0.80,59.8,2.8,0.0%,48.5%,1.6%,60.9%,44.0%,28.3%
2017 Saint Malo $60K R32,L vs Cadantu Ignatik,1.02,0.74,49.9,2.0,3.1%,34.4%,0.0%,48.3%,45.2%,40.0%
2017 Biarritz $80K R32,L vs Ponchet,0.91,0.87,66.9,4.1,0.0%,44.0%,0.0%,54.2%,45.5%,52.4%
2017 Mamaia $25K R32,L vs Cristian,0.91,0.80,64.0,3.3,0.0%,52.8%,0.0%,57.6%,31.7%,47.5%
2017 Braunschweig $25K R32,L vs Burger,0.94,0.59,44.1,2.0,0.0%,48.3%,0.0%,53.8%,26.9%,34.6%
2017 Koksijde $25K R32,L vs Raina,1.04,0.76,56.2,2.9,0.0%,30.0%,0.0%,46.4%,56.3%,34.4%
2019 (9 matches),,1.03,1.04,53.8,3.1,0.3%,54.6%,0.3%,55.5%,43.8%,47.5%
2017 (34 matches),,1.01,0.97,58.8,2.6,0.5%,51.6%,0.6%,53.8%,46.9%,43.7%
2016 (12 matches),,0.99,1.02,49.4,2.6,0.5%,57.8%,0.3%,60.9%,41.2%,42.6%
2015 (5 matches),,0.95,0.81,56.7,2.8,1.1%,48.6%,0.6%,51.5%,42.6%,43.5%
2014 (19 matches),,1.01,1.05,60.8,3.2,1.0%,55.4%,0.8%,57.1%,44.4%,46.3%
Career (97 matches),,1.00,1.00,57.5,2.8,0.5%,53.5%,0.5%,55.7%,45.5%,45.4%
