Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,99,44,55,44.4%,94-121,43.7%,898-1015,46.9%,3-6,33.3%,0,,,,,,,,,,,
Clay,365,232,133,63.6%,487-317,60.6%,3978-3250,55.0%,32-28,53.3%,38,58.1%,43.9%,1.5%,2.7%,68.4%,57.6%,43.5%,53.1%,47.4%,50.3%,1.01
Finals,19,9,10,47.4%,20-23,46.5%,199-219,47.6%,4-2,66.7%,2,42.1%,26.3%,1.6%,0.8%,78.3%,50.5%,39.3%,48.1%,39.7%,43.9%,0.76
Semi-finals,42,20,22,47.6%,42-50,45.7%,407-433,48.5%,4-4,50.0%,2,66.7%,85.7%,0.0%,3.0%,69.7%,62.3%,40.0%,55.6%,59.6%,57.7%,1.34
Quarter-finals,74,42,32,56.8%,85-74,53.5%,739-699,51.4%,3-5,37.5%,5,54.2%,40.8%,1.5%,2.1%,65.6%,55.2%,44.0%,51.3%,45.4%,48.4%,0.93
vs Righties,213,118,95,55.4%,248-222,52.8%,2169-2091,50.9%,20-15,57.1%,12,62.1%,43.9%,0.9%,2.6%,65.6%,59.9%,43.8%,54.3%,47.5%,51.0%,1.04
vs Lefties,27,10,17,37.0%,22-37,37.3%,240-277,46.4%,0-4,0.0%,4,52.6%,32.4%,3.5%,2.7%,71.0%,54.3%,40.0%,50.2%,44.2%,47.1%,0.89
