Date,Tournament,Surface,Rd,,Score
06-Jul-1970,Malvern,Grass,F,Beatriz Araujo / Guillermo Vilas [ARG] d. Gourlay / Bob Howe [AUS],6-3 11-9
28-Apr-1969,Naples,Clay,F,Gourlay / Allan Stone [AUS] d. Gail Sherriff [FRA] / Patricio Rodriguez Chi [CHI],6-2 6-3
22-Apr-1968,Naples,Clay,F,Christina Sandberg [SWE] / Gaetano Di Maso [ITA] d. Gourlay / Patricio Cornejo [CHI],6-4 7-5
15-Apr-1968,Palermo,Clay,F,Virginia Caceres [PER] / Patricio Cornejo [CHI] d. Gourlay / Ion Tiriac [ROU],6-4 7-5
08-Apr-1968,Catania,Clay,F,Gourlay / Ion Tiriac [ROU] d. Judith Dibar / Ilie Nastase [ROU],4-6 8-6 8-6
01-Aug-1966,Cortina D'Ampezzo,Clay,F,Madonna Schacht / Martin Mulligan [AUS] d. Gourlay / Pancho Guzman [ECU],1-6 6-3 6-4
18-May-1966,Barcelona,Clay,F,Gourlay / Pancho Guzman [ECU] d. Vicky Berner [CAN] / William Tym [USA],6-2 6-4
12-Apr-1966,Catania,Clay,F,Gourlay / Marty Riessen [USA] d. Helga Masthoff [FRG] / Ion Tiriac [ROU],6-3 6-4
03-Jan-1966,Sydney,Grass,F,Gourlay / Bill Bowrey [AUS] d. Jan Lehane / Owen Davidson [AUS],6-4 6-4
