Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
1980,7,3,4,42.9%,8-6,57.1%,61-47,56.5%,0-5,0.0%,0,,,,,,,,,,,,QF (Brisbane)
1978,9,4,5,44.4%,9-12,42.9%,90-103,46.6%,1-0,100.0%,0,,,,,,,,,,,,SF (Stuart)
1977,45,25,20,55.6%,57-41,58.2%,468-393,54.4%,0-2,0.0%,0,,,,,,,,,,,,F (2x)
1976,14,7,7,50.0%,13-16,44.8%,113-128,46.9%,3-0,100.0%,0,,,,,,,,,,,,SF (Fort Myers Futures)
1975,31,14,17,45.2%,34-36,48.6%,323-316,50.5%,0-4,0.0%,0,,,,,,,,,,,,SF (2x)
1974,48,29,19,60.4%,62-45,57.9%,517-450,53.5%,2-1,66.7%,0,,,,,,,,,,,,F (Phoenix)
1973,29,14,15,48.3%,31-32,49.2%,272-280,49.3%,0-3,0.0%,0,,,,,,,,,,,,W (Wimbledon Plate)
1972,61,35,26,57.4%,75-55,57.7%,643-546,54.1%,1-5,16.7%,0,,,,,,,,,,,,BR (Rochester)
1971,71,46,25,64.8%,91-63,59.1%,747-672,52.6%,6-4,60.0%,0,,,,,,,,,,,,F (4x)
1970,64,42,22,65.6%,89-55,61.8%,704-572,55.2%,2-1,66.7%,0,,,,,,,,,,,,W (2x)
1969,75,45,30,60.0%,98-71,58.0%,826-724,53.3%,0-0,-,0,,,,,,,,,,,,W (2x)
1968,69,48,21,69.6%,104-54,65.8%,801-612,56.7%,0-0,-,0,,,,,,,,,,,,W (5x)
1967,45,26,19,57.8%,56-46,54.9%,496-460,51.9%,0-0,-,0,,,,,,,,,,,,W (3x)
1966,39,19,20,48.7%,40-44,47.6%,385-399,49.1%,0-0,-,0,,,,,,,,,,,,W (Roland Garros Consolation)
1965,8,4,4,50.0%,8-10,44.4%,62-93,40.0%,0-0,-,0,,,,,,,,,,,,W (Hobart)
1964,10,5,5,50.0%,11-12,47.8%,102-100,50.5%,0-0,-,0,,,,,,,,,,,,QF (3x)
1963,8,4,4,50.0%,10-10,50.0%,108-107,50.2%,0-0,-,0,,,,,,,,,,,,QF (Sydney)
1962,5,0,5,0.0%,1-10,9.1%,21-64,24.7%,0-0,-,0,,,,,,,,,,,,R16 (2x)
1960,1,0,1,0.0%,0-2,0.0%,5-12,29.4%,0-0,-,0,,,,,,,,,,,,R16 (Canterbury)
Career,639,370,269,57.9%,797-620,56.2%,6744-6078,52.6%,15-25,37.5%,0,,,,,,,,,,,,
