Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
19-Dec-1977,Australian Open 2,Grass,F,,,(1) Evonne Goolagong [AUS] d. (5) Gourlay,6-3 6-0,,,,,,,,
04-Jul-1977,Gstaad,Clay,F,,,(1) Lesley Hunt [AUS] d. (3) Gourlay,4-6 7-5 6-1,,,,,,,,
07-Oct-1974,Phoenix,Hard,F,,,(4) Virginia Wade [GBR] d. (6) Gourlay,6-1 6-2,,,,,,,,
17-Dec-1973,Hobart,Grass,F,,,Dianne Fromholtz [AUS] d. Gourlay,6-4 4-6 6-4,,,,,,,,
23-Oct-1973,Honolulu,Hard,F,,,(1) Billie Jean King [USA] d. (Q) Gourlay,6-1 6-1,,,,,,,,
02-Jul-1973,Wimbledon Plate,Grass,F,,,Gourlay d. Veronica Burton [GBR],6-1 4-6 6-1,,,,,,,,
06-Dec-1971,Brisbane,Grass,F,,,Evonne Goolagong [AUS] d. Gourlay,6-2 7-6,,,,,,,,
23-Aug-1971,South Orange,Grass,F,,,Chris Evert [USA] d. Gourlay,6-4 6-0,,,,,,,,
12-Jul-1971,Frinton-On-Sea,Grass,F,,,Kerry Harris [AUS] d. Gourlay,6-2 6-4,,,,,,,,
24-May-1971,Roland Garros,Clay,F,,,(3) Evonne Goolagong [AUS] d. Gourlay,6-3 7-5,,,,,,,,
