Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2012,1,0,1,0.0%,0-2,0.0%,5-12,29.4%,0-0,-,0,,,,,,,,,,,,R32 (Yakima WA 50K)
2003,23,18,5,78.3%,37-15,71.2%,266-187,58.7%,3-1,75.0%,0,,,,,,,,,,,,W (3x)
2002,15,6,9,40.0%,15-19,44.1%,153-168,47.7%,2-1,66.7%,0,,,,,,,,,,,,SF (Cardiff 25K)
2001,22,12,10,54.5%,28-22,56.0%,244-210,53.7%,2-2,50.0%,0,,,,,,,,,,,,SF (2x)
2000,20,14,6,70.0%,28-17,62.2%,236-203,53.8%,6-4,60.0%,0,,,,,,,,,,,,SF (2x)
1999,34,22,12,64.7%,46-29,61.3%,351-302,53.8%,3-4,42.9%,0,,,,,,,,,,,,W (Edmonton 25K)
1998,27,19,8,70.4%,39-20,66.1%,291-207,58.4%,4-0,100.0%,0,,,,,,,,,,,,W (Seattle 50K)
1997,27,18,9,66.7%,33-17,66.0%,249-184,57.5%,4-4,50.0%,0,,,,,,,,,,,,W (Greenwood 10K)
1996,11,9,2,81.8%,17-5,77.3%,121-58,67.6%,1-0,100.0%,0,,,,,,,,,,,,W (Puerto Vallarta 25K)
1994,5,4,1,80.0%,9-2,81.8%,59-35,62.8%,1-0,100.0%,0,,,,,,,,,,,,F (ITF Hilton Head)
1993,27,15,12,55.6%,32-29,52.5%,287-289,49.8%,5-4,55.6%,0,,,,,,,,,,,,F (ITF Acapulco)
1992,35,22,13,62.9%,47-32,59.5%,392-355,52.5%,8-3,72.7%,0,,,,,,,,,,,,W (ITF Toluca)
1991,8,3,5,37.5%,8-11,42.1%,84-79,51.5%,1-1,50.0%,0,,,,,,,,,,,,R16 (3x)
Career,255,162,93,63.5%,339-220,60.6%,2738-2289,54.5%,40-24,62.5%,0,,,,,,,,,,,,
