Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
8,Helena Sukova [CZE],3,5,37.5%,2,2,0,100.0%,1982,1986,0,,,,,,,,,,
7,Elly Hakami [USA],4,3,57.1%,4,1,3,25.0%,1986,1994,0,,,,,,,,,,
7,Ann Henricksson [USA],3,4,42.9%,2,2,0,100.0%,1982,1992,0,,,,,,,,,,
7,Catarina Lindqvist Ryan [SWE],2,5,28.6%,1,0,1,0.0%,1984,1991,0,,,,,,,,,,
7,Rosalyn Fairbank [USA],4,3,57.1%,0,0,0,-,1983,1990,0,,,,,,,,,,
7,Beth Herr [USA],3,4,42.9%,1,0,1,0.0%,1982,1988,0,,,,,,,,,,
6,Zina Garrison [USA],1,5,16.7%,1,0,1,0.0%,1983,1989,0,,,,,,,,,,
6,Sabrina Goles [YUG],3,3,50.0%,0,0,0,-,1984,1989,0,,,,,,,,,,
6,Hana Mandlikova [AUS],1,5,16.7%,1,1,0,100.0%,1983,1989,0,,,,,,,,,,
6,Wendy Prausa [USA],3,3,50.0%,1,1,0,100.0%,1983,1987,0,,,,,,,,,,
5,Jill Hetherington [CAN],4,1,80.0%,2,1,1,50.0%,1991,1994,0,,,,,,,,,,
5,Larisa Savchenko [URS],0,5,0.0%,2,0,2,0.0%,1985,1992,0,,,,,,,,,,
5,Mary Lou Daniels [USA],2,3,40.0%,1,0,1,0.0%,1984,1991,0,,,,,,,,,,
5,Lori Mcneil [USA],0,5,0.0%,1,0,1,0.0%,1985,1991,0,,,,,,,,,,
5,Hu Na [USA],3,2,60.0%,2,1,1,50.0%,1986,1990,0,,,,,,,,,,
