Match,Result,Unret%,<=3 W%,RiP W%,1st: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2ndAgg
1984 Roland Garros SF,L vs Evert,4.9%,12.2%,29.7%,0.0%,11.5%,30.8%,6.3%,70.0%,66.7%,15.4%,15.4%,27.3%,0.0%,100.0%,100.0%,-18
Career (1 matches),,4.9%,12.2%,29.7%,0.0%,11.5%,30.8%,6.3%,70.0%,66.7%,15.4%,15.4%,27.3%,0.0%,100.0%,100.0%,-18
