Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2019,7,4,3,57.1%,9-9,50.0%,88-90,49.4%,1-3,25.0%,7,77.9%,22.5%,7.6%,5.5%,54.9%,78.3%,46.2%,63.8%,37.5%,50.2%,1.04,QF (Montpellier)
2018,29,12,17,41.4%,33-37,47.1%,358-359,49.9%,7-8,46.7%,28,78.2%,23.1%,11.9%,4.3%,56.2%,74.2%,48.8%,63.1%,38.4%,50.3%,1.04,QF (2x)
2017,34,18,16,52.9%,39-37,51.3%,383-378,50.3%,7-6,53.8%,34,81.3%,19.5%,10.5%,4.8%,53.3%,76.3%,49.3%,63.7%,36.2%,49.9%,1.00,F (Chengdu)
2016,49,26,23,53.1%,64-57,52.9%,602-589,50.5%,12-10,54.5%,49,79.1%,22.6%,8.2%,4.4%,52.2%,74.3%,53.0%,64.1%,37.0%,50.2%,1.03,F (Dubai)
2015,45,26,19,57.8%,66-51,56.4%,594-553,51.8%,12-9,57.1%,45,79.8%,23.1%,9.4%,4.4%,54.5%,74.6%,51.1%,63.9%,37.9%,50.9%,1.05,F (Atlanta)
2014,18,7,11,38.9%,22-26,45.8%,223-242,48.0%,5-3,62.5%,18,78.2%,16.7%,8.0%,5.6%,51.6%,74.4%,51.2%,63.2%,35.9%,49.3%,0.98,R16 (3x)
2013,33,12,21,36.4%,38-52,42.2%,431-442,49.4%,6-13,31.6%,32,81.3%,17.1%,9.2%,5.5%,52.2%,74.3%,52.3%,63.8%,34.2%,48.9%,0.94,QF (2x)
2012,64,38,26,59.4%,91-62,59.5%,799-709,53.0%,13-11,54.2%,62,81.2%,23.0%,8.8%,4.1%,55.1%,73.9%,52.6%,64.3%,37.4%,50.8%,1.05,SF (5x)
2011,55,28,27,50.9%,77-67,53.5%,733-691,51.5%,15-14,51.7%,53,79.8%,21.9%,9.4%,3.6%,51.5%,76.1%,51.8%,64.3%,36.8%,50.5%,1.03,F (Kuala Lumpur)
2010,70,43,27,61.4%,106-70,60.2%,905-799,53.1%,16-8,66.7%,68,80.2%,23.9%,9.7%,3.8%,51.6%,75.8%,52.2%,64.4%,38.8%,51.3%,1.09,W (Sydney)
2009,40,24,16,60.0%,62-38,62.0%,524-449,53.9%,5-8,38.5%,33,78.6%,26.3%,9.9%,4.1%,52.6%,74.1%,50.6%,63.0%,39.5%,51.1%,1.07,W (Stockholm)
2008,25,14,11,56.0%,44-27,62.0%,366-343,51.6%,8-3,72.7%,23,82.2%,18.0%,9.3%,4.3%,53.7%,76.7%,51.4%,65.0%,35.9%,50.4%,1.03,SF (Marseille)
2007,71,48,23,67.6%,116-66,63.7%,973-813,54.5%,19-16,54.3%,67,81.6%,25.8%,8.5%,3.4%,52.3%,74.9%,53.3%,64.6%,38.9%,51.7%,1.10,W (Zagreb)
2006,57,37,20,64.9%,99-61,61.9%,829-728,53.2%,17-7,70.8%,53,78.3%,25.1%,8.3%,3.7%,53.1%,74.2%,50.0%,62.9%,38.9%,50.9%,1.05,W (Beijing)
2005,23,11,12,47.8%,34-35,49.3%,346-337,50.7%,8-8,50.0%,23,78.9%,22.7%,8.1%,2.8%,55.9%,72.8%,52.4%,63.8%,37.3%,50.4%,1.03,F (Basel)
2004,4,2,2,50.0%,7-7,50.0%,64-71,47.4%,2-0,100.0%,2,63.9%,28.6%,10.4%,6.8%,51.6%,70.2%,41.1%,56.1%,38.5%,47.4%,0.88,R32 (Athens Olympics)
Career,624,350,274,56.1%,907-702,56.4%,8218-7593,52.0%,153-127,54.6%,597,79.9%,22.7%,9.1%,4.1%,53.1%,74.8%,51.5%,63.9%,37.6%,50.6%,1.04,
