Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2019 Wimbledon R64,L vs Berrettini,12,23,0.5,7.4%,14.1%,11,17,0.6,8.0%,12.4%,5.1%,2.9%,1.7,22.7%,13.5%
2019 Wimbledon R128,W vs Schnur,31,20,1.6,17.2%,11.1%,24,16,1.5,15.2%,10.1%,10.1%,4.4%,0.9,16.7%,19.4%
2019 Dubai R16,L vs Monfils,10,22,0.5,10.0%,22.0%,9,22,0.4,9.9%,24.2%,8.8%,1.1%,0.5,12.0%,23.0%
2018 US Open R64,L vs Pouille,47,33,1.4,17.1%,12.0%,24,27,0.9,10.5%,11.8%,9.6%,0.4%,1.1,19.6%,18.2%
2018 Wimbledon R64,L vs Khachanov,53,33,1.6,16.7%,10.4%,39,24,1.6,15.3%,9.4%,9.8%,3.9%,1.8,24.2%,13.5%
2018 Wimbledon R128,W vs Thiem,25,6,4.2,18.0%,4.3%,15,4,3.8,13.4%,3.6%,7.1%,5.4%,0.7,13.7%,20.1%
2018 Roland Garros R128,L vs Giraldo,15,18,0.8,14.3%,17.1%,15,18,0.8,15.3%,18.4%,,,0.6,9.5%,16.2%
2018 Indian Wells Masters R128,W vs Nishioka,37,37,1.0,19.5%,19.5%,22,32,0.7,13.5%,19.6%,11.0%,2.5%,0.8,12.1%,14.7%
2018 Australian Open R64,L vs Rublev,22,48,0.5,8.1%,17.6%,22,48,0.5,9.8%,21.4%,,,0.9,12.5%,14.3%
2018 Australian Open R128,W vs Bhambri,12,19,0.6,6.3%,10.0%,12,19,0.6,6.8%,10.8%,,,0.6,17.4%,27.9%
2017 Chengdu F,L vs Istomin,2,5,0.4,6.3%,15.6%,1,3,0.3,3.8%,11.5%,3.8%,0.0%,2.3,28.1%,12.5%
2017 US Open R128,L vs Fritz,26,29,0.9,13.5%,15.1%,21,19,1.1,12.7%,11.5%,6.7%,4.2%,1.1,19.8%,17.7%
2017 Wimbledon R64,L vs Dimitrov,19,29,0.7,12.4%,19.0%,14,25,0.6,10.7%,19.1%,5.3%,3.8%,1.9,19.0%,9.8%
2017 Wimbledon R128,W vs Ward,35,15,2.3,21.5%,9.2%,18,13,1.4,13.5%,9.8%,8.3%,4.5%,1.0,13.5%,14.1%
2017 Roland Garros R128,L vs Almagro,35,37,0.9,12.1%,12.8%,29,35,0.8,11.2%,13.5%,8.5%,2.3%,1.2,23.2%,19.4%
2017 Madrid Masters R64,L vs Kyrgios,10,11,0.9,8.2%,9.0%,6,10,0.6,5.9%,9.8%,3.9%,0.0%,1.4,25.4%,18.0%
2017 Australian Open R64,L vs Nadal,20,42,0.5,11.2%,23.6%,13,38,0.3,8.0%,23.5%,6.8%,0.6%,1.0,18.0%,18.5%
2017 Australian Open R128,W vs Youzhny,12,12,1.0,14.1%,14.1%,8,11,0.7,10.4%,14.3%,5.2%,3.9%,0.5,15.3%,29.4%
2016 Tokyo R16,L vs Muller,13,14,0.9,12.0%,13.0%,12,11,1.1,13.5%,12.4%,6.7%,6.7%,2.1,21.3%,10.2%
2016 US Open R16,L vs Monfils,21,43,0.5,12.2%,25.0%,21,41,0.5,13.3%,25.9%,7.6%,5.7%,1.0,15.7%,16.3%
Career (88 matches),,2755,2705,1.0,15.4%,15.1%,2006,2398,0.8,12.7%,15.2%,5.9%,3.0%,0.9,16.4%,17.7%
