Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2019 Wimbledon R64,L vs Berrettini,7% (1/15),100% (1/1),1/4,38% (5/13),20% (1/5),0/0,0/0,1/1,0/0,1/1
2019 Wimbledon R128,W vs Schnur,50% (7/14),71% (5/7),1/1,21% (3/14),67% (2/3),5/5,3/3,0/0,1/1,0/0
2019 Busan CH R16,L vs Chung,25% (2/8),50% (1/2),1/4,67% (6/9),17% (1/6),0/1,0/0,0/1,0/0,0/1
2019 Busan CH R32,W vs Sela,62% (8/13),88% (7/8),2/3,31% (4/13),0% (0/4),5/7,2/2,0/1,1/1,0/0
2019 Seoul CH R32,L vs Li,33% (3/9),33% (1/3),1/4,44% (4/9),0% (0/4),1/1,0/0,1/1,0/0,1/1
2019 Shenzhen CH SF,W vs Crepatte,56% (5/9),80% (4/5),0/1,33% (3/9),67% (2/3),3/4,2/2,0/0,1/1,0/0
2019 Shenzhen CH QF,W vs Kwon,36% (5/14),60% (3/5),0/2,21% (3/14),33% (1/3),2/3,2/2,0/0,1/1,0/0
2019 Shenzhen CH R16,W vs Nedovyesov,50% (4/8),75% (3/4),0/0,11% (1/9),100% (1/1),3/3,2/2,0/0,1/1,0/0
2019 Shenzhen CH R32,W vs Mukund,36% (4/11),100% (4/4),0/2,27% (3/11),33% (1/3),3/4,2/3,1/1,1/1,0/0
2019 Zhuhai CH QF,L vs Zhang,25% (3/12),100% (3/3),2/5,54% (7/13),14% (1/7),1/3,1/1,0/1,0/0,0/1
2019 Zhuhai CH R16,W vs Chung,33% (3/9),100% (3/3),0/0,11% (1/9),100% (1/1),1/1,0/0,0/0,0/0,0/0
2019 Zhuhai CH R32,W vs Molcan,36% (5/14),100% (5/5),0/3,47% (7/15),43% (3/7),4/4,1/1,1/2,1/1,0/0
2019 Dubai R16,L vs Monfils,33% (3/9),33% (1/3),0/4,50% (4/8),0% (0/4),0/1,0/0,0/0,0/0,0/0
2019 Dubai R32,W vs Safwat,43% (6/14),50% (3/6),0/2,20% (3/15),33% (1/3),2/3,2/3,1/1,1/1,0/0
2019 Montpellier QF,L vs Albot,20% (2/10),50% (1/2),0/3,30% (3/10),0% (0/3),1/1,0/0,2/2,0/0,1/1
2019 Montpellier R32,W vs Bemelmans,56% (5/9),80% (4/5),0/1,44% (4/9),75% (3/4),3/4,2/2,0/0,1/1,0/0
2019 Montpellier Q2,W vs Halys,44% (4/9),100% (4/4),0/0,0% (0/8),- (0/0),3/3,1/1,0/0,0/0,0/0
2019 Montpellier Q1,W vs Cornut Chauvinc,33% (5/15),40% (2/5),0/1,14% (2/14),50% (1/2),0/0,0/0,1/1,0/0,0/0
2019 Rennes CH QF,L vs Hoang,27% (4/15),75% (3/4),0/2,27% (4/15),50% (2/4),2/3,1/1,2/2,0/0,0/0
2019 Rennes CH R16,W vs Stakhovsky,9% (1/11),100% (1/1),0/0,0% (0/11),- (0/0),1/1,1/1,2/2,0/0,0/0
2019 (21 matches),,35.6%,75.3%,18.6%,29.2%,32.9%,78.6%,92.0%,76.5%,100.0%,60.0%
2018 (32 matches),,35.0%,67.2%,24.7%,33.0%,26.8%,77.2%,64.0%,77.3%,87.5%,58.3%
2017 (32 matches),,30.6%,64.4%,21.1%,27.5%,34.6%,85.5%,95.2%,74.4%,100.0%,78.6%
2016 (45 matches),,33.0%,67.6%,25.7%,31.0%,33.3%,83.5%,89.7%,82.0%,93.3%,72.2%
2015 (37 matches),,33.5%,69.8%,22.4%,28.5%,35.5%,86.6%,84.2%,75.0%,85.7%,50.0%
Career (330 matches),,32.8%,66.5%,20.8%,29.3%,34.2%,83.6%,86.8%,77.0%,88.9%,74.2%
