Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2019 Wimbledon R64,L vs Berrettini,1.07,0.55,32.7,2.0,0.0%,60.9%,2.6%,60.5%,21.4%,18.9%
2019 Wimbledon R128,W vs Schnur,1.18,1.62,28.9,2.1,8.7%,67.4%,8.1%,70.3%,44.0%,42.6%
2019 Busan CH R16,L vs Chung,0.76,0.52,32.6,2.3,3.6%,50.0%,7.1%,50.0%,38.5%,29.2%
2019 Busan CH R32,W vs Sela,0.90,1.10,58.2,4.3,5.3%,52.6%,2.9%,65.7%,49.0%,51.1%
2019 Seoul CH R32,L vs Li,0.77,0.62,40.2,2.4,14.8%,63.0%,0.0%,45.8%,38.7%,33.3%
2019 Shenzhen CH SF,W vs Crepatte,1.15,1.55,46.4,2.2,16.1%,64.5%,14.3%,67.9%,33.3%,58.6%
2019 Shenzhen CH QF,W vs Kwon,1.23,1.28,57.6,2.3,12.2%,65.9%,8.1%,67.6%,44.4%,23.1%
2019 Shenzhen CH R16,W vs Nedovyesov,1.13,1.95,43.4,2.1,14.3%,78.6%,12.0%,68.0%,48.3%,42.3%
2019 Shenzhen CH R32,W vs Mukund,1.13,1.55,43.8,2.4,19.4%,61.3%,10.3%,72.4%,38.2%,53.1%
2019 Zhuhai CH QF,L vs Zhang,0.84,0.70,41.2,2.1,7.9%,57.9%,12.5%,50.0%,40.5%,36.1%
2019 Zhuhai CH R16,W vs Chung,1.21,1.74,43.3,2.3,3.3%,73.3%,0.0%,71.4%,25.0%,56.0%
2019 Zhuhai CH R32,W vs Molcan,1.13,1.32,57.3,3.6,10.6%,63.8%,2.3%,62.8%,38.5%,47.2%
2019 Dubai R16,L vs Monfils,0.77,0.61,49.5,2.8,4.3%,56.5%,0.0%,57.1%,25.0%,42.9%
2019 Dubai R32,W vs Safwat,1.04,1.43,54.3,4.1,2.3%,79.5%,7.7%,64.1%,42.9%,32.4%
2019 Montpellier QF,L vs Albot,0.91,0.65,45.9,2.1,20.6%,55.9%,3.3%,56.7%,32.4%,30.3%
2019 Montpellier R32,W vs Bemelmans,1.01,1.52,50.7,2.4,17.2%,62.1%,7.7%,73.1%,40.0%,58.6%
2019 Montpellier Q2,W vs Halys,1.29,2.94,28.7,2.2,21.7%,73.9%,0.0%,83.3%,51.9%,47.8%
2019 Montpellier Q1,W vs Cornut Chauvinc,1.10,1.21,74.4,4.7,2.1%,66.0%,9.3%,67.4%,33.3%,40.8%
2019 Rennes CH QF,L vs Hoang,0.98,0.82,72.5,4.9,12.1%,63.8%,11.5%,65.4%,25.0%,34.8%
2019 Rennes CH R16,W vs Stakhovsky,1.41,2.03,43.8,2.2,33.3%,78.8%,14.3%,78.6%,42.4%,17.2%
2019 (21 matches),,1.05,1.17,48.5,2.6,11.0%,65.0%,7.3%,65.4%,37.8%,39.9%
2018 (32 matches),,0.96,0.99,52.5,2.8,11.7%,62.9%,9.9%,62.0%,38.2%,39.3%
2017 (32 matches),,1.04,1.05,50.1,2.6,11.0%,65.3%,7.8%,63.2%,35.9%,35.9%
2016 (45 matches),,1.01,1.05,52.0,2.8,8.2%,64.7%,7.4%,64.1%,36.7%,37.1%
2015 (37 matches),,1.04,1.13,50.4,2.9,9.4%,66.8%,7.6%,62.5%,37.3%,39.2%
Career (330 matches),,1.02,1.06,50.3,2.7,7.6%,65.2%,6.4%,63.5%,36.7%,37.5%
