Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2019 Wimbledon R64,L vs Berrettini,2.9,3.4,2.4,38.8%,43.3%,58.3%,40.0%,51.8%,27.5%,3.5,4.6,-6.5,-11.2
2019 Wimbledon R128,W vs Schnur,3.9,3.7,4.0,55.4%,53.7%,53.6%,60.0%,46.0%,24.0%,8.5,7.7,12.0,10.9
2019 Dubai R16,L vs Monfils,4.1,5.1,3.3,36.7%,60.9%,60.0%,41.7%,56.1%,8.0%,-0.5,-0.5,-5.5,-8.0
2018 Indian Wells R128,W vs Nishioka,5.4,4.6,6.2,59.3%,52.1%,36.8%,40.6%,49.7%,8.4%,17.5,8.3,-2.0,-1.0
2017 Chengdu F,L vs Istomin,4.0,3.7,4.4,36.8%,50.0%,0.0%,75.0%,62.5%,38.9%,-2.0,-8.3,0.0,0.0
2017 Madrid R64,L vs Kyrgios,3.4,3.9,2.8,49.4%,31.8%,43.8%,40.0%,52.7%,8.6%,4.5,5.8,2.0,3.2
2016 Tokyo R16,L vs Muller,2.9,3.1,2.7,39.5%,42.9%,70.0%,0.0%,42.4%,35.1%,2.0,5.9,-0.5,-1.4
2016 Dubai F,L vs Wawrinka,4.1,4.2,4.0,54.3%,28.6%,42.9%,50.0%,51.8%,43.4%,-2.0,-1.8,8.0,12.1
2015 Stockholm QF,W vs Muller,3.9,4.6,3.0,54.3%,52.3%,45.0%,33.3%,37.5%,36.4%,9.0,8.7,5.0,4.2
2015 Stockholm R32,W vs Querrey,3.5,3.5,3.4,57.7%,55.2%,50.0%,57.1%,51.5%,18.3%,0.0,0.0,8.0,12.7
2015 Atlanta F,L vs Isner,2.8,3.6,1.7,38.4%,33.3%,0.0%,33.3%,53.1%,23.7%,-0.5,-1.3,3.5,12.5
2015 Nottingham R16,W vs Zverev,3.4,3.4,3.5,59.4%,73.7%,54.5%,75.0%,50.8%,24.6%,10.5,19.8,7.5,16.3
2015 Geneva R32,L vs Bellucci,3.7,4.1,3.1,49.2%,53.8%,18.8%,31.6%,43.9%,13.5%,-3.5,-3.0,-7.5,-5.2
2015 Zagreb SF,L vs Garcia Lopez,5.8,5.2,6.3,60.6%,27.3%,40.0%,37.9%,56.4%,19.7%,-12.5,-7.5,6.5,5.9
2014 Geneva CH SF,W vs Albot,6.0,5.5,6.4,62.7%,51.9%,46.7%,56.5%,44.7%,21.5%,2.0,1.5,3.5,2.6
2013 US Open R64,W vs Anderson,2.8,2.4,3.1,58.4%,63.6%,80.0%,71.4%,57.7%,19.0%,17.0,20.7,7.5,15.0
2013 Brisbane R16,W vs Mayer,3.6,2.6,4.5,59.2%,52.0%,45.5%,62.5%,45.7%,11.8%,4.0,5.2,3.0,3.4
2013 Brisbane R32,W vs Mitchell,3.9,3.6,4.2,50.7%,69.0%,63.6%,11.1%,48.9%,11.7%,3.5,4.4,4.5,5.6
2012 Olympics R16,L vs Murray,4.5,4.5,4.5,46.2%,38.6%,42.9%,52.9%,52.1%,22.8%,5.0,3.4,-5.0,-4.6
2012 Miami R64,L vs Djokovic,5.1,4.8,5.3,48.5%,40.0%,50.0%,35.3%,53.3%,11.6%,2.0,1.6,-1.0,-1.0
Career (35 matches),,4.3,4.2,4.5,50.1%,47.4%,48.0%,48.5%,47.4%,16.2%,6.3,4.7,0.9,0.6
