Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2024 Paris Olympics R64,L vs Ofner,15,13,1.2,11.6%,10.1%,9,9,1.0,8.0%,8.0%,5.4%,2.7%,1.7,26.4%,15.5%
2022 Shymkent 2 CH F,L vs Fomin,30,31,1.0,20.8%,21.5%,23,24,1.0,18.3%,19.0%,15.9%,2.4%,1.0,16.0%,16.7%
2022 Davis Cup RR,W vs Diez,27,15,1.8,30.0%,16.7%,24,13,1.8,28.9%,15.7%,21.7%,7.2%,0.6,10.0%,15.6%
2021 Roland Garros Q1,L vs Olivo,24,54,0.4,11.0%,24.8%,24,49,0.5,11.6%,23.7%,8.7%,2.9%,0.8,14.2%,18.3%
2021 Rotterdam R32,L vs Murray,35,33,1.1,18.0%,17.0%,26,29,0.9,15.0%,16.8%,8.7%,6.4%,1.2,18.0%,15.5%
2021 Australian Open R128,L vs Krajinovic,33,36,0.9,15.1%,16.5%,33,36,0.9,17.9%,19.6%,,,1.2,13.3%,11.5%
2020 Davis Cup RR,W vs Kukushkin,28,35,0.8,15.1%,18.8%,17,32,0.5,10.3%,19.4%,7.3%,3.0%,1.1,17.2%,16.1%
2020 Davis Cup RR,L vs Bublik,15,21,0.7,11.1%,15.6%,13,19,0.7,10.7%,15.6%,8.2%,2.5%,1.0,18.5%,18.5%
2020 Rotterdam R32,L vs Goffin,37,40,0.9,16.8%,18.2%,25,36,0.7,12.9%,18.6%,10.8%,2.1%,0.8,15.5%,20.0%
2020 Bangkok CH F,L vs Gaio,26,33,0.8,14.4%,18.2%,24,29,0.8,15.5%,18.7%,10.3%,5.2%,1.1,17.1%,14.9%
2019 Davis Cup RR,W vs Evans,54,35,1.5,24.5%,15.9%,42,33,1.3,21.6%,17.0%,14.9%,6.2%,1.8,19.1%,10.9%
2019 Davis Cup RR,W vs Bublik,44,16,2.8,22.3%,8.1%,35,13,2.7,21.2%,7.9%,12.7%,7.9%,1.1,19.8%,17.3%
2019 Hamburg CH R32,L vs Sels,20,38,0.5,9.3%,17.7%,19,33,0.6,9.6%,16.8%,5.6%,3.6%,1.0,22.8%,22.3%
2019 Ismaning CH R32,L vs Haerteis,43,27,1.6,20.9%,13.1%,23,22,1.0,15.2%,14.6%,7.9%,5.3%,1.9,26.2%,13.6%
2019 Florence CH R16,W vs Munar,34,42,0.8,20.6%,25.5%,33,34,1.0,21.4%,22.1%,16.2%,5.2%,0.7,9.1%,13.9%
2019 Sibiu CH R32,L vs Petrovic,10,13,0.8,8.3%,10.7%,8,12,0.7,7.3%,10.9%,6.4%,0.9%,1.3,27.3%,21.5%
2019 US Open R128,L vs Schwartzman,24,27,0.9,13.4%,15.1%,18,23,0.8,10.9%,13.9%,7.3%,3.0%,1.2,19.0%,15.6%
2019 Winston-Salem R32,W vs Sousa,39,24,1.6,22.5%,13.9%,27,17,1.6,19.4%,12.2%,12.9%,6.5%,0.9,17.9%,19.1%
2019 Winston-Salem R64,W vs Kudla,31,17,1.8,21.7%,11.9%,13,12,1.1,12.4%,11.4%,7.6%,3.8%,1.2,22.4%,18.9%
2019 Hamburg R32,L vs Ruud,35,25,1.4,22.7%,16.2%,31,22,1.4,22.1%,15.7%,10.7%,10.0%,1.5,20.8%,13.6%
Career (89 matches),,2621,2433,1.1,15.9%,14.8%,1983,2120,0.9,13.7%,14.7%,7.4%,3.4%,1.2,19.6%,16.1%
