Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2023,2,0,2,0.0%,0-4,0.0%,17-27,38.6%,0-1,0.0%,2,68.2%,9.5%,5.6%,4.0%,60.3%,72.4%,42.0%,60.3%,30.0%,44.9%,0.76,R32 (2x)
2022,42,21,21,50.0%,47-46,50.5%,452-470,49.0%,10-6,62.5%,42,78.8%,19.2%,8.2%,4.3%,58.9%,72.6%,49.4%,63.0%,35.4%,49.5%,0.96,F (Shymkent 2)
2021,24,11,13,45.8%,27-31,46.6%,277-293,48.6%,4-6,40.0%,23,74.3%,23.2%,7.4%,4.3%,61.0%,69.6%,47.1%,60.9%,37.9%,49.4%,0.97,SF (2x)
2020,13,6,7,46.2%,14-13,51.9%,131-132,49.8%,2-4,33.3%,13,78.9%,21.1%,6.5%,6.2%,56.2%,72.5%,50.7%,62.9%,36.8%,50.0%,0.99,F (Bangkok)
2019,10,3,7,30.0%,9-15,37.5%,100-127,44.1%,2-2,50.0%,10,72.5%,16.7%,6.5%,4.5%,55.9%,69.8%,46.3%,59.5%,33.4%,46.8%,0.82,QF (Florence)
2017,1,0,1,0.0%,0-2,0.0%,10-13,43.5%,0-1,0.0%,1,81.8%,9.1%,1.5%,5.9%,60.3%,73.2%,55.6%,66.2%,25.0%,46.2%,0.74,R32 (Scheveningen)
2016,21,18,3,85.7%,36-12,75.0%,258-178,59.2%,3-1,75.0%,21,81.9%,36.1%,6.7%,3.7%,57.8%,75.1%,53.1%,65.8%,44.2%,54.4%,1.29,W (2x)
2015,23,18,5,78.3%,39-15,72.2%,288-212,57.6%,4-1,80.0%,23,78.7%,36.3%,4.7%,3.7%,57.9%,70.6%,52.1%,62.8%,43.8%,52.9%,1.18,W (2x)
2014,16,11,5,68.8%,26-13,66.7%,212-163,56.5%,3-2,60.0%,16,82.7%,30.3%,8.1%,3.3%,54.5%,76.6%,52.9%,65.8%,41.7%,53.2%,1.22,W (Reunion Island)
2013,10,8,2,80.0%,17-5,77.3%,124-74,62.6%,1-1,50.0%,10,87.0%,37.5%,6.8%,3.6%,58.1%,76.7%,57.9%,68.8%,43.5%,56.4%,1.40,F (2x)
2012,3,2,1,66.7%,4-2,66.7%,36-31,53.7%,2-1,66.7%,3,81.3%,25.0%,6.1%,1.4%,57.1%,75.2%,49.5%,64.2%,37.9%,51.1%,1.06,QF (Dallas2)
2010,40,32,8,80.0%,64-24,72.7%,477-351,57.6%,8-2,80.0%,40,82.4%,32.6%,6.9%,3.7%,62.1%,72.7%,53.9%,65.5%,42.7%,53.6%,1.24,W (5x)
2009,8,6,2,75.0%,10-6,62.5%,89-74,54.6%,2-2,50.0%,0,,,,,,,,,,,,SF (2x)
2008,12,9,3,75.0%,20-11,64.5%,163-137,54.3%,0-2,0.0%,0,,,,,,,,,,,,W (Sunrise)
2007,30,17,13,56.7%,39-33,54.2%,379-364,51.0%,12-7,63.2%,0,,,,,,,,,,,,W (Wolfsburg)
2006,29,21,8,72.4%,48-26,64.9%,395-335,54.1%,9-5,64.3%,0,,,,,,,,,,,,W (Nashville)
2005,1,0,1,0.0%,0-2,0.0%,5-12,29.4%,0-0,-,0,,,,,,,,,,,,R32 (Scheveningen)
2004,1,0,1,0.0%,0-2,0.0%,4-12,25.0%,0-0,-,0,,,,,,,,,,,,R32 (Scheveningen)
Career,286,183,103,64.0%,400-262,60.4%,3417-3005,53.2%,62-44,58.5%,204,79.5%,27.4%,7.0%,4.0%,58.8%,72.6%,51.1%,63.7%,39.8%,51.6%,1.10,
