Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2024 Olympics R64,L vs Ofner,71.0%,45.5%,11.3%,2/5,2.57,5.3%,50.0%,38.5%,11.5%,2.58,11.1%,88.6%,48.4%,11.4%,2.55,0.0%
2022 Shymkent CH F,L vs Fomin,73.6%,41.5%,4.2%,1/1,2.06,0.0%,69.0%,37.9%,2.4%,2.00,0.0%,85.7%,45.8%,7.1%,2.16,0.0%
2022 Davis Cup Qualifiers RR,W vs Diez,84.1%,59.5%,11.4%,0/5,2.37,6.1%,81.5%,50.0%,3.7%,1.84,6.3%,93.8%,73.3%,25.0%,2.93,5.9%
2022 Australian Open Q1,L vs Martin,76.5%,60.0%,3.1%,2/1,2.27,24.1%,80.0%,52.3%,1.8%,1.98,48.3%,79.5%,71.0%,5.1%,2.55,0.0%
2021 Roland Garros Q1,L vs Olivo,84.7%,46.0%,2.5%,1/2,2.46,12.3%,88.1%,41.9%,2.4%,2.57,20.5%,92.9%,57.7%,3.6%,2.32,0.0%
2021 Rotterdam R32,L vs Murray,72.7%,47.2%,2.0%,0/2,2.24,6.1%,67.7%,50.0%,0.0%,2.16,10.5%,87.5%,42.9%,6.3%,2.36,0.0%
2021 Australian Open R128,L vs Krajinovic,57.1%,43.8%,3.6%,0/4,2.55,20.9%,47.3%,37.1%,2.7%,2.43,37.8%,80.6%,51.7%,5.6%,2.71,0.0%
2020 Davis Cup Qualifiers RR,L vs Bublik,62.5%,37.5%,9.4%,2/4,2.12,37.5%,55.0%,36.4%,7.5%,2.14,52.8%,85.7%,38.9%,14.3%,2.08,10.0%
2020 Davis Cup Qualifiers RR,W vs Kukushkin,78.9%,43.7%,1.1%,1/0,2.10,10.3%,74.1%,40.0%,1.9%,2.00,20.8%,88.6%,48.4%,0.0%,2.18,2.9%
2020 Rotterdam R32,L vs Goffin,75.0%,39.5%,0.0%,0/0,2.29,12.3%,71.0%,38.8%,0.0%,2.33,25.0%,88.9%,40.6%,0.0%,2.26,0.0%
2020 Bangkok CH F,L vs Gaio,52.5%,42.9%,6.3%,1/4,2.03,63.7%,49.0%,32.0%,2.0%,1.94,80.4%,85.0%,58.8%,20.0%,2.15,41.2%
2019 Davis Cup Finals RR,W vs Evans,69.5%,45.2%,1.0%,1/0,2.08,86.1%,65.2%,41.9%,1.5%,2.03,84.2%,83.3%,50.0%,0.0%,2.12,87.8%
2019 Davis Cup Finals RR,W vs Bublik,57.5%,41.0%,4.7%,0/5,2.16,35.6%,66.7%,35.4%,1.4%,2.13,45.7%,48.1%,61.5%,14.8%,2.20,20.8%
2019 Hamburg CH R32,L vs Sels,67.2%,41.3%,4.2%,3/2,2.47,48.8%,63.9%,43.6%,3.3%,2.43,67.3%,91.1%,39.0%,6.7%,2.53,16.7%
2019 Ismaning CH R32,L vs Haerteis,49.0%,44.7%,9.4%,2/7,2.12,5.3%,42.0%,31.0%,4.3%,2.05,11.5%,75.0%,66.7%,25.0%,2.18,0.0%
2019 Florence CH R16,W vs Munar,77.5%,48.4%,1.3%,0/1,2.21,10.0%,72.4%,47.6%,0.0%,2.12,16.7%,100.0%,50.0%,5.0%,2.34,0.0%
2019 Sibiu CH R32,L vs Petrovic,70.6%,45.8%,8.8%,1/5,2.23,0.0%,59.0%,43.5%,10.3%,2.08,0.0%,89.3%,48.0%,7.1%,2.31,0.0%
2019 US Open R128,L vs Schwartzman,81.6%,35.2%,2.3%,1/1,1.89,15.4%,84.0%,28.6%,2.0%,2.07,29.4%,82.9%,44.8%,2.9%,1.69,0.0%
2019 Winston Salem R32,W vs Sousa,62.4%,46.6%,3.2%,2/1,1.90,9.1%,51.1%,20.8%,4.3%,1.75,28.6%,85.0%,64.7%,2.5%,1.98,0.0%
2019 Winston Salem R64,W vs Kudla,59.2%,54.8%,7.0%,1/4,2.13,22.5%,41.0%,56.3%,5.1%,2.13,58.3%,86.7%,53.8%,10.0%,2.13,7.1%
Career (56 matches),,69.5%,44.6%,3.7%,39.9%,2.20,20.2%,66.2%,40.8%,3.0%,2.21,29.8%,83.2%,50.0%,5.5%,2.20,9.5%
