Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2019 W25 Grodzisk Mazowiecki R32,L vs Juhaszova,22% (2/9),50% (1/2),0/4,50% (5/10),0% (0/5),1/1,0/0,0/1,0/0,0/1
2019 W25 Bytom R16,W vs Shoshyna,63% (5/8),80% (4/5),0/0,0% (0/8),- (0/0),3/3,1/1,0/0,0/0,0/0
2019 W25 Bytom R32,W vs Oczachowska,86% (6/7),100% (6/6),0/1,14% (1/7),0% (0/1),5/6,2/2,0/0,1/1,0/0
2019 W25 Torino Q1,L vs Giovine,73% (8/11),100% (8/8),5/7,91% (10/11),10% (1/10),1/8,0/2,0/1,0/0,0/0
2019 W25 Biella R32,W vs Diez,71% (5/7),100% (5/5),0/0,14% (1/7),100% (1/1),4/4,1/1,0/0,0/0,0/0
2019 W25 Padova SF,W vs Pieri,73% (11/15),100% (11/11),5/6,64% (9/14),22% (2/9),4/9,1/2,0/1,0/0,0/0
2019 W25 Padova R32,W vs Spiteri,50% (5/10),60% (3/5),1/1,36% (4/11),50% (2/4),3/3,2/3,0/0,1/1,0/0
2019 W25 Santa Margherita Di Pula Q2,W vs El Sayed,100% (8/8),88% (7/8),3/4,67% (6/9),33% (2/6),3/6,1/2,0/0,1/1,0/0
2019 W25 Santa Margherita Di Pula R32,L vs Rus,0% (0/6),- (0/0),0/5,86% (6/7),0% (0/6),0/0,0/0,0/1,0/0,0/1
2019 W25 Tunis R32,L vs Gerlach,71% (10/14),50% (5/10),2/7,64% (9/14),11% (1/9),2/5,1/2,1/2,0/0,0/1
2019 W25 Campinas Q2,L vs Gatica,45% (5/11),100% (5/5),2/5,73% (8/11),13% (1/8),2/5,0/0,1/3,0/0,0/1
2019 W60 Andrezieux Boutheon Q1,L vs Albie,29% (2/7),50% (1/2),1/5,100% (7/7),14% (1/7),0/1,0/0,0/1,0/0,0/1
2017 Santa Margherita Di Pula $25K R32,L vs Solovieva,60% (6/10),67% (4/6),3/7,78% (7/9),0% (0/7),1/4,0/0,0/0,0/0,0/0
2017 Santa Margherita Di Pula $25K R16,L vs Cakarevic,25% (2/8),50% (1/2),1/5,63% (5/8),0% (0/5),0/1,0/0,1/1,0/0,1/1
2017 Santa Margherita Di Pula $25K R32,W vs Gatto Monticone,60% (6/10),100% (6/6),4/4,50% (5/10),20% (1/5),3/4,0/1,0/0,0/1,0/0
2017 Santa Margherita Di Pula $25K R16,L vs Gatto Monticone,46% (6/13),83% (5/6),2/6,69% (9/13),33% (3/9),3/4,0/0,1/1,0/0,0/0
2017 Santa Margherita Di Pula $25K R32,W vs Dinu,56% (9/16),100% (9/9),5/8,53% (9/17),0% (0/9),4/9,1/2,1/1,0/1,1/1
2017 Santa Margherita Di Pula $25K R32,L vs Dascalu,36% (4/11),100% (4/4),2/5,55% (6/11),17% (1/6),0/3,0/0,0/0,0/0,0/0
2017 Santa Margherita Di Pula $25K QF,L vs Di Giuseppe,22% (2/9),50% (1/2),1/3,50% (5/10),20% (1/5),1/1,0/0,1/2,0/0,0/1
2017 Santa Margherita Di Pula $25K R16,W vs Chiesa,47% (7/15),100% (7/7),1/6,47% (7/15),0% (0/7),3/7,2/3,1/2,1/2,1/1
2019 (12 matches),,59.3%,83.6%,42.2%,56.9%,16.7%,54.9%,60.0%,20.0%,100.0%,0.0%
2017 (27 matches),,54.0%,87.6%,45.8%,52.7%,16.0%,52.8%,62.5%,55.0%,66.7%,66.7%
2016 (21 matches),,49.8%,78.2%,32.9%,55.1%,16.9%,53.8%,64.7%,45.0%,100.0%,37.5%
2015 (17 matches),,48.6%,78.2%,33.9%,46.9%,19.3%,55.9%,61.5%,61.1%,75.0%,62.5%
2014 (9 matches),,59.3%,96.1%,44.4%,59.8%,19.2%,62.2%,66.7%,28.6%,50.0%,50.0%
Career (95 matches),,53.7%,84.0%,40.9%,53.0%,16.6%,55.3%,64.8%,45.9%,70.0%,48.6%
