Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Clay,19,12,7,63.2%,24-13,64.9%,195-157,55.4%,2-2,50.0%,0,,,,,,,,,,,
Quarter-finals,3,0,3,0.0%,0-3,0.0%,11-19,36.7%,0-1,0.0%,0,,,,,,,,,,,
vs Righties,10,6,4,60.0%,13-9,59.1%,113-98,53.6%,2-2,50.0%,0,,,,,,,,,,,
vs Lefties,1,0,1,0.0%,0-2,0.0%,5-12,29.4%,0-0,-,0,,,,,,,,,,,
