Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2023,18,12,6,66.7%,24-11,68.6%,186-144,56.4%,2-1,66.7%,0,,,,,,,,,,,,QF (3x)
2022,9,3,6,33.3%,9-14,39.1%,111-118,48.5%,0-2,0.0%,0,,,,,,,,,,,,SF (W15 Antalya)
2021,15,4,11,26.7%,11-25,30.6%,129-201,39.1%,3-0,100.0%,0,,,,,,,,,,,,R16 (5x)
2020,10,3,7,30.0%,9-15,37.5%,108-128,45.8%,1-2,33.3%,0,,,,,,,,,,,,QF (W15 Cordenons)
2019,46,24,22,52.2%,56-52,51.9%,503-479,51.2%,8-3,72.7%,0,,,,,,,,,,,,W (W25 Padova)
2018,39,18,21,46.2%,45-53,45.9%,429-465,48.0%,7-2,77.8%,0,,,,,,,,,,,,F (Santa Margherita Di Pula $25K)
2017,48,23,25,47.9%,54-55,49.5%,499-500,49.9%,5-6,45.5%,0,,,,,,,,,,,,W (Trieste $15K)
2016,27,12,15,44.4%,31-32,49.2%,297-292,50.4%,1-2,33.3%,0,,,,,,,,,,,,QF (2x)
2015,50,26,24,52.0%,61-53,53.5%,554-517,51.7%,7-7,50.0%,0,,,,,,,,,,,,F (Solarino $10K)
2014,54,38,16,70.4%,78-36,68.4%,580-409,58.6%,2-5,28.6%,0,,,,,,,,,,,,W (2x)
2013,43,26,17,60.5%,53-37,58.9%,426-365,53.9%,4-4,50.0%,0,,,,,,,,,,,,W (2x)
2012,23,10,13,43.5%,23-26,46.9%,234-234,50.0%,1-4,20.0%,0,,,,,,,,,,,,SF (Antalya 10K)
2011,46,28,18,60.9%,63-42,60.0%,531-418,56.0%,4-5,44.4%,0,,,,,,,,,,,,W (Dubrovnik 10K)
2010,26,17,9,65.4%,38-21,64.4%,292-234,55.5%,0-1,0.0%,0,,,,,,,,,,,,W (2x)
2009,23,12,11,52.2%,28-25,52.8%,253-250,50.3%,3-3,50.0%,0,,,,,,,,,,,,F (Mallorca 10K)
2008,19,9,10,47.4%,19-22,46.3%,172-186,48.0%,0-1,0.0%,0,,,,,,,,,,,,QF (3x)
2007,3,1,2,33.3%,4-4,50.0%,39-35,52.7%,0-0,-,0,,,,,,,,,,,,R16 (Casale 10K)
Career,499,266,233,53.3%,606-523,53.7%,5343-4975,51.8%,48-48,50.0%,0,,,,,,,,,,,,
