Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2019 W25 Grodzisk Mazowiecki R32,L vs Juhaszova,28% (5/18),50% (1/2),0/0,0/0,50% (5/10),1/3,0/1,- (0/0),- (0/0)
2019 W25 Bytom R16,W vs Shoshyna,62% (8/13),57% (4/7),2/3,1/2,- (0/0),0/0,0/0,- (0/0),- (0/0)
2019 W25 Bytom R32,W vs Oczachowska,67% (6/9),46% (6/13),2/4,1/2,0% (0/1),0/0,0/0,- (0/0),- (0/0)
2019 W25 Torino Q1,L vs Giovine,40% (2/5),62% (8/13),0/0,0/0,36% (5/14),0/2,0/1,50% (3/6),33% (2/6)
2019 W25 Biella R32,W vs Diez,58% (7/12),71% (5/7),2/2,1/1,100% (2/2),0/0,0/0,- (0/0),- (0/0)
2019 W25 Padova SF,W vs Pieri,42% (5/12),55% (11/20),2/4,1/2,30% (3/10),0/1,0/0,- (0/0),- (0/0)
2019 W25 Padova R32,W vs Spiteri,64% (9/14),50% (3/6),2/2,1/1,67% (4/6),0/0,0/0,- (0/0),- (0/0)
2019 W25 Santa Margherita Di Pula Q2,W vs El Sayed,42% (5/12),64% (7/11),2/4,1/2,69% (9/13),0/0,0/0,- (0/0),- (0/0)
2019 W25 Santa Margherita Di Pula R32,L vs Rus,13% (1/8),- (0/0),0/0,0/0,33% (3/9),3/5,0/1,- (0/0),- (0/0)
2019 W25 Tunis R32,L vs Gerlach,27% (6/22),23% (5/22),1/9,0/0,33% (4/12),0/2,0/1,- (0/0),- (0/0)
2019 W25 Campinas Q2,L vs Gatica,44% (4/9),83% (5/6),0/0,0/0,46% (6/13),5/7,0/1,- (0/0),- (0/0)
2019 W60 Andrezieux Boutheon Q1,L vs Albie,33% (1/3),50% (1/2),0/0,0/0,50% (6/12),2/4,1/2,- (0/0),- (0/0)
2017 Santa Margherita Di Pula $25K R32,L vs Solovieva,29% (2/7),36% (4/11),0/0,0/0,30% (3/10),0/2,0/1,- (0/0),- (0/0)
2017 Santa Margherita Di Pula $25K R16,L vs Cakarevic,38% (3/8),50% (1/2),0/0,0/0,64% (9/14),2/4,0/1,- (0/0),- (0/0)
2017 Santa Margherita Di Pula $25K R32,W vs Gatto Monticone,75% (6/8),75% (6/8),2/3,1/2,50% (4/8),0/0,0/0,- (0/0),- (0/0)
2017 Santa Margherita Di Pula $25K R16,L vs Gatto Monticone,50% (7/14),38% (5/13),1/1,0/0,68% (13/19),0/2,0/1,- (0/0),- (0/0)
2017 Santa Margherita Di Pula $25K R32,W vs Dinu,50% (8/16),50% (9/18),2/5,1/1,53% (10/19),2/3,2/2,80% (4/5),60% (3/5)
2017 Santa Margherita Di Pula $25K R32,L vs Dascalu,50% (6/12),40% (4/10),0/0,0/0,29% (2/7),4/6,2/3,40% (2/5),33% (2/6)
2017 Santa Margherita Di Pula $25K QF,L vs Di Giuseppe,60% (6/10),25% (1/4),0/0,0/0,60% (6/10),0/2,0/1,- (0/0),- (0/0)
2017 Santa Margherita Di Pula $25K R16,W vs Chiesa,80% (8/10),88% (7/8),2/2,1/1,42% (5/12),0/1,0/0,- (0/0),- (0/0)
2019 (12 matches),,43.1%,51.4%,46.4%,60.0%,46.1%,45.8%,14.3%,50.0%,33.3%
2017 (27 matches),,55.0%,52.2%,67.3%,63.6%,47.8%,49.2%,43.5%,50.0%,41.9%
2016 (21 matches),,49.4%,49.1%,55.9%,77.8%,49.2%,50.8%,41.7%,37.5%,10.0%
2015 (17 matches),,55.3%,52.3%,72.0%,72.7%,49.6%,44.1%,30.8%,60.0%,35.0%
2014 (9 matches),,47.4%,57.6%,45.5%,57.1%,52.8%,16.7%,28.6%,50.0%,20.0%
Career (95 matches),,52.0%,51.5%,59.4%,64.7%,48.5%,46.7%,36.3%,51.9%,35.4%
