Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2019 W25 Grodzisk Mazowiecki R32,L vs Juhaszova,0.99,0.65,49.5,3.2,-,53.2%,-,47.7%,31.0%,33.3%
2019 W25 Bytom R16,W vs Shoshyna,1.23,2.36,35.1,2.1,-,65.2%,-,85.7%,51.9%,43.5%
2019 W25 Bytom R32,W vs Oczachowska,1.12,1.87,38.2,2.1,-,50.0%,-,83.3%,56.3%,58.1%
2019 W25 Torino Q1,L vs Giovine,0.94,0.91,71.6,3.4,-,30.2%,-,50.0%,57.9%,58.3%
2019 W25 Biella R32,W vs Diez,1.13,2.29,31.6,2.0,-,70.8%,-,72.7%,54.2%,60.9%
2019 W25 Padova SF,W vs Pieri,1.09,1.35,55.5,2.4,-,51.1%,-,42.9%,69.2%,60.6%
2019 W25 Padova R32,W vs Spiteri,1.16,1.36,50.7,2.3,-,62.9%,-,67.7%,48.4%,33.3%
2019 W25 Santa Margherita Di Pula Q2,W vs El Sayed,0.96,1.37,54.5,2.0,0.0%,63.2%,0.0%,44.4%,71.4%,58.3%
2019 W25 Santa Margherita Di Pula R32,L vs Rus,0.89,0.43,30.2,2.0,0.0%,50.0%,0.0%,32.1%,30.0%,26.3%
2019 W25 Tunis R32,L vs Gerlach,0.95,0.85,56.1,4.0,1.8%,65.5%,0.0%,30.8%,48.3%,43.3%
2019 W25 Campinas Q2,L vs Gatica,1.01,0.87,61.7,2.4,0.0%,45.0%,0.0%,45.7%,43.3%,52.0%
2019 W60 Andrezieux Boutheon Q1,L vs Albie,1.01,0.57,40.2,2.1,0.0%,44.0%,0.0%,36.0%,34.8%,33.3%
2017 Santa Margherita Di Pula $25K R32,L vs Solovieva,1.00,0.76,47.0,2.3,3.1%,46.9%,0.0%,34.5%,47.1%,42.9%
2017 Santa Margherita Di Pula $25K R16,L vs Cakarevic,0.91,0.53,36.8,2.2,0.0%,46.7%,0.0%,46.4%,30.4%,31.8%
2017 Santa Margherita Di Pula $25K R32,W vs Gatto Monticone,1.16,1.40,58.0,2.7,0.0%,57.6%,3.1%,50.0%,53.6%,57.7%
2017 Santa Margherita Di Pula $25K R16,L vs Gatto Monticone,0.89,0.85,61.0,2.4,0.0%,51.9%,0.0%,51.9%,52.9%,39.1%
2017 Santa Margherita Di Pula $25K R32,W vs Dinu,1.08,1.12,93.1,18.4,0.0%,53.6%,0.0%,48.1%,47.3%,54.7%
2017 Santa Margherita Di Pula $25K R32,L vs Dascalu,0.91,0.82,62.7,2.2,0.0%,63.4%,2.7%,35.1%,45.9%,44.4%
2017 Santa Margherita Di Pula $25K QF,L vs Di Giuseppe,0.89,0.66,48.7,2.5,0.0%,66.7%,0.0%,48.4%,26.7%,35.7%
2017 Santa Margherita Di Pula $25K R16,W vs Chiesa,1.21,1.25,59.9,24.0,0.0%,54.3%,0.0%,51.2%,47.7%,50.0%
2019 (12 matches),,1.03,1.05,50.4,2.4,0.5%,53.9%,0.0%,49.5%,50.9%,47.4%
2017 (27 matches),,1.00,1.02,59.2,3.1,0.6%,54.2%,0.7%,50.7%,49.6%,46.8%
2016 (21 matches),,0.98,0.91,53.4,2.7,1.3%,54.4%,1.3%,48.5%,44.0%,45.8%
2015 (17 matches),,1.01,1.01,56.3,2.8,1.3%,55.0%,1.1%,54.4%,45.1%,46.0%
2014 (9 matches),,0.99,1.03,58.3,2.9,0.3%,51.9%,0.7%,49.3%,51.8%,51.3%
Career (95 matches),,1.00,1.00,55.9,2.8,0.9%,54.0%,0.8%,50.7%,47.8%,47.5%
