Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2019 W15 Hua Hin R32,L vs Brouleau,0% (0/6),- (0/0),0/4,86% (6/7),0% (0/6),0/0,0/0,0/2,0/0,0/1
2019 W15 Antalya R16,L vs Lukacs,36% (4/11),50% (2/4),1/3,50% (5/10),20% (1/5),2/2,0/1,1/2,0/0,1/1
2019 W15 Antalya R32,W vs Tuayeva,86% (6/7),100% (6/6),1/1,29% (2/7),50% (1/2),3/4,0/0,0/0,0/0,0/0
2019 W15 Antalya R32,L vs Monnet,50% (4/8),75% (3/4),2/5,88% (7/8),0% (0/7),1/3,0/0,0/2,0/0,0/1
2017 Tokyo Q1,L vs Eraydin,25% (2/8),50% (1/2),1/5,86% (6/7),17% (1/6),0/1,0/0,1/1,0/0,1/1
2017 Tsukuba $25K R16,L vs Omae,56% (5/9),60% (3/5),1/5,70% (7/10),14% (1/7),0/3,0/0,0/1,0/0,0/1
2017 Tsukuba $25K R32,W vs Yoshitomi,80% (8/10),75% (6/8),3/3,30% (3/10),0% (0/3),4/6,2/3,0/0,1/2,0/0
2017 Tokyo $25K R32,L vs Okamura,56% (5/9),60% (3/5),2/5,70% (7/10),14% (1/7),2/3,0/0,2/3,0/0,0/1
2017 Wuhan $25K R16,L vs Xun,0% (0/8),- (0/0),0/4,50% (4/8),0% (0/4),0/0,0/0,2/2,0/0,1/1
2017 Kurume $60K R32,L vs Hayashi,22% (2/9),50% (1/2),0/3,44% (4/9),0% (0/4),1/1,0/1,0/1,0/0,0/1
2017 Pelham AL $25K R32,W vs Leduc,100% (8/8),100% (8/8),3/3,43% (3/7),0% (0/3),3/6,0/1,0/0,0/1,0/0
2017 Kofu $25K R32,L vs Muramatsu,44% (7/16),86% (6/7),4/8,56% (9/16),0% (0/9),2/6,0/0,1/2,0/0,1/2
2017 Nishi Tama $15K R32,L vs Yoshitomi,57% (8/14),50% (4/8),0/4,50% (7/14),29% (2/7),2/4,1/1,0/1,0/0,0/0
2017 Yokohama $25K R32,W vs Ayukawa,75% (6/8),83% (5/6),0/0,14% (1/7),100% (1/1),4/4,1/1,0/0,0/0,0/0
2017 Nanjing $15K R32,L vs Kang,50% (4/8),50% (2/4),0/6,100% (7/7),14% (1/7),0/2,0/0,0/0,0/0,0/0
2017 Nanjing $15K F,L vs Xun,20% (2/10),50% (1/2),1/3,50% (5/10),40% (2/5),1/1,0/0,2/2,0/0,1/1
2017 Nanjing $15K SF,W vs Guo,89% (8/9),75% (6/8),2/3,60% (6/10),33% (2/6),3/6,1/2,1/1,1/1,0/0
2017 Nanjing $15K QF,W vs Liu,56% (9/16),67% (6/9),3/6,56% (9/16),33% (3/9),3/5,0/1,1/1,0/0,0/0
2017 Cairo $15K SF,L vs Teichmann,44% (4/9),75% (3/4),2/5,78% (7/9),14% (1/7),0/3,0/0,0/1,0/0,0/1
2017 Cairo $15K QF,W vs Kremer,56% (5/9),80% (4/5),0/1,44% (4/9),75% (3/4),3/4,2/3,0/0,1/2,0/0
2019 (4 matches),,43.8%,78.6%,30.8%,62.5%,10.0%,66.7%,0.0%,16.7%,-,33.3%
2017 (22 matches),,54.4%,75.9%,35.1%,54.5%,21.8%,58.7%,60.0%,60.0%,57.1%,50.0%
2016 (27 matches),,44.9%,78.0%,30.6%,57.8%,21.2%,59.8%,58.8%,57.6%,66.7%,57.1%
2015 (9 matches),,48.0%,64.6%,31.3%,52.5%,20.8%,69.0%,66.7%,33.3%,60.0%,33.3%
2014 (10 matches),,45.4%,75.0%,35.1%,56.4%,20.8%,46.7%,71.4%,16.7%,66.7%,0.0%
Career (74 matches),,47.7%,74.9%,32.5%,56.2%,20.3%,58.8%,61.2%,46.4%,61.9%,42.1%
