Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2016,1,0,1,0.0%,1-2,33.3%,14-17,45.2%,0-1,0.0%,1,40.0%,53.3%,5.9%,3.0%,48.5%,61.2%,30.8%,45.5%,50.0%,47.8%,0.92,R32 (Kaohsiung)
Career,1,0,1,0.0%,1-2,33.3%,14-17,45.2%,0-1,0.0%,1,40.0%,53.3%,5.9%,3.0%,48.5%,61.2%,30.8%,45.5%,50.0%,47.8%,0.92,
