Year,WTA Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: WTA Rank,Points,D-Lo Rank,D-Lo
Current (2022-09-12),1470,3,,,,,,,,,,,,
2020,769,30,,,,,,,,,372,205,,
2019,776,26,,,,,,,,,355,197,,
2018,717,12,,,,,,,,,280,248,,
2018,717,12,,,,,,,,,280,248,,
2017,542,50,,,,,,,,,265,263,,
2016,439,76,,,,,,,,,159,435,,
2015,287,151,,,,,,,,,287,207,,
2014,390,82,,,,,,,,,297,170,,
2013,959,13,,,,,,,,,1154,11,,
