Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
17,Roger Federer [SUI],4,13,23.5%,8,5,3,62.5%,2000,2017,16,0.79,6.8%,3.8%,61.9%,69.9%,50.9%,62.7%,29.4%,66.7%,24.2%
14,Dominik Hrbaty [SVK],8,6,57.1%,6,4,2,66.7%,1997,2006,10,1.19,13.0%,4.4%,61.1%,78.5%,55.7%,69.6%,36.0%,59.5%,33.3%
13,Andy Roddick [USA],7,6,53.8%,4,0,4,0.0%,2001,2011,12,1.10,10.0%,4.5%,58.7%,75.5%,55.6%,67.3%,36.0%,75.9%,38.5%
13,Xavier Malisse [BEL],9,4,69.2%,2,2,0,100.0%,1999,2010,13,1.16,7.5%,4.3%,59.5%,77.4%,53.1%,67.5%,37.6%,69.7%,44.3%
12,Andrei Pavel [ROU],8,4,66.7%,12,7,5,58.3%,1999,2009,10,1.04,8.4%,4.4%,57.2%,72.5%,49.2%,62.5%,39.0%,58.7%,36.1%
11,Lleyton Hewitt [AUS],4,7,36.4%,4,1,3,25.0%,1999,2013,10,0.83,7.6%,5.4%,56.6%,67.9%,42.4%,56.8%,35.9%,57.5%,37.8%
11,Carlos Moya [ESP],6,5,54.5%,3,2,1,66.7%,1997,2008,10,1.06,6.0%,5.1%,54.6%,72.8%,51.6%,63.2%,39.2%,56.7%,42.6%
11,Vincent Spadea [USA],9,2,81.8%,2,2,0,100.0%,1998,2007,10,1.22,9.6%,4.6%,60.9%,74.9%,49.8%,65.1%,42.7%,70.9%,56.3%
11,Thomas Enqvist [SWE],9,2,81.8%,6,4,2,66.7%,1997,2004,8,1.09,13.4%,6.1%,55.7%,77.2%,48.6%,64.5%,38.6%,60.7%,44.8%
10,Max Mirnyi [BLR],9,1,90.0%,2,1,1,50.0%,1993,2006,8,1.38,8.3%,5.3%,64.1%,72.0%,56.5%,66.5%,46.4%,62.1%,50.0%
10,Andre Agassi [USA],4,6,40.0%,7,2,5,28.6%,1998,2006,9,0.92,7.2%,6.1%,55.4%,70.3%,43.2%,58.2%,38.4%,48.6%,40.6%
9,Mikhail Youzhny [RUS],4,5,44.4%,1,1,0,100.0%,2002,2013,9,0.97,6.5%,5.1%,57.9%,72.9%,42.1%,59.9%,39.1%,60.5%,38.4%
9,Novak Djokovic [SRB],3,6,33.3%,6,1,5,16.7%,2006,2013,9,0.82,5.7%,4.2%,60.9%,67.8%,50.8%,61.1%,32.0%,59.5%,39.2%
9,Rainer Schuettler [GER],4,5,44.4%,5,1,4,20.0%,2000,2009,9,1.10,8.9%,3.4%,58.9%,73.8%,53.1%,65.3%,38.3%,60.7%,50.0%
9,Sebastien Grosjean [FRA],4,5,44.4%,0,0,0,-,1999,2007,9,0.97,5.8%,6.3%,54.5%,69.4%,53.0%,61.9%,37.0%,55.7%,29.3%
