Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2017 Kitzbuhel R32,L vs Struff,18% (2/11),0% (0/2),0/1,30% (3/10),67% (2/3),0/0,0/0,1/1,0/0,0/0
2017 Hamburg R32,L vs Kicker,40% (4/10),50% (2/4),1/5,60% (6/10),17% (1/6),0/2,0/0,2/2,0/0,1/1
2017 Bastad R32,L vs Bagnis,20% (3/15),33% (1/3),0/4,50% (7/14),43% (3/7),1/1,0/1,2/2,0/0,1/1
2017 Wimbledon R128,L vs Bemelmans,26% (5/19),40% (2/5),1/5,47% (9/19),44% (4/9),2/2,1/1,1/1,0/0,0/0
2017 Halle R32,L vs Tomic,0% (0/10),- (0/0),0/2,30% (3/10),33% (1/3),0/0,0/0,1/1,0/0,1/1
2017 Stuttgart QF,L vs Zverev,10% (1/10),0% (0/1),0/2,30% (3/10),33% (1/3),0/0,0/0,1/1,0/0,0/0
2017 Stuttgart R16,W vs Federer,20% (3/15),67% (2/3),1/3,40% (6/15),50% (3/6),2/2,1/1,0/0,1/1,0/0
2017 Stuttgart R32,W vs Herbert,20% (3/15),67% (2/3),0/0,13% (2/16),50% (1/2),2/2,2/2,1/2,1/1,1/1
2017 Rome R32,L vs Raonic,10% (1/10),0% (0/1),0/1,33% (3/9),33% (1/3),0/0,0/0,1/2,0/0,1/1
2017 Rome R64,W vs Escobedo,29% (4/14),75% (3/4),0/1,29% (4/14),75% (3/4),2/2,0/0,1/1,0/0,0/0
2017 Madrid R64,L vs Muller,9% (1/11),0% (0/1),0/0,9% (1/11),0% (0/1),0/0,0/0,2/3,0/0,2/2
2017 Munich R16,L vs Struff,36% (4/11),50% (2/4),1/4,36% (4/11),0% (0/4),1/2,0/0,1/1,0/0,0/0
2017 Munich R32,W vs Stakhovsky,38% (5/13),40% (2/5),0/2,15% (2/13),0% (0/2),2/2,2/2,0/0,1/1,0/0
2017 Monte Carlo R32,L vs Berdych,23% (3/13),67% (2/3),1/4,46% (6/13),33% (2/6),1/2,1/1,0/0,0/0,0/0
2017 Monte Carlo R64,W vs Paire,67% (6/9),83% (5/6),0/1,38% (3/8),67% (2/3),4/4,1/1,0/0,0/0,0/0
2017 Houston R16,L vs Sock,29% (4/14),25% (1/4),0/2,21% (3/14),33% (1/3),1/1,1/1,2/2,0/0,1/1
2017 Houston R32,W vs Opelka,27% (4/15),25% (1/4),0/1,13% (2/16),50% (1/2),1/1,1/1,3/3,1/1,0/0
2017 Miami R128,L vs Vesely,12% (2/17),50% (1/2),1/3,44% (7/16),57% (4/7),1/1,0/0,0/0,0/0,0/0
2017 Delray Beach R32,L vs Basilashvili,25% (4/16),75% (3/4),1/5,38% (6/16),17% (1/6),1/3,0/1,2/2,0/0,0/0
2017 Australian Open R128,L vs Paire,9% (1/11),100% (1/1),0/1,36% (4/11),50% (2/4),0/1,0/0,0/1,0/0,0/1
2017 (20 matches),,23.2%,50.0%,14.9%,32.8%,39.3%,75.0%,83.3%,84.0%,100.0%,88.9%
2015 (16 matches),,22.3%,69.2%,8.0%,32.6%,23.4%,80.6%,88.9%,72.7%,100.0%,91.7%
2014 (19 matches),,33.0%,73.0%,27.0%,26.9%,32.8%,75.0%,86.7%,76.5%,100.0%,85.7%
2013 (73 matches),,35.1%,69.0%,21.4%,27.3%,43.9%,84.1%,92.6%,78.7%,94.4%,73.1%
2012 (44 matches),,37.9%,68.2%,20.9%,29.4%,37.6%,82.8%,87.5%,72.5%,100.0%,70.0%
Career (208 matches),,31.3%,67.2%,17.8%,29.6%,36.5%,81.9%,89.5%,76.4%,96.3%,77.0%
