Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2017 Kitzbuhel R32,L vs Struff,0.93,0.68,58.5,2.2,9.8%,68.3%,7.9%,57.9%,20.5%,33.3%
2017 Hamburg R32,L vs Kicker,0.99,0.69,46.2,2.4,5.9%,52.9%,3.3%,50.0%,33.3%,34.5%
2017 Bastad R32,L vs Bagnis,1.11,0.81,61.8,4.1,1.6%,56.5%,1.7%,55.9%,37.3%,26.5%
2017 Wimbledon R128,L vs Bemelmans,1.00,0.81,47.2,2.3,5.5%,58.9%,5.7%,58.6%,32.8%,33.9%
2017 Halle R32,L vs Tomic,0.82,0.49,42.6,2.2,14.3%,65.7%,12.9%,58.1%,20.7%,25.0%
2017 Stuttgart QF,L vs Zverev,0.92,0.55,47.1,2.2,0.0%,57.6%,0.0%,67.7%,28.6%,15.4%
2017 Stuttgart R16,W vs Federer,1.26,1.04,78.5,8.3,8.8%,56.1%,12.0%,70.0%,29.2%,32.6%
2017 Stuttgart R32,W vs Herbert,1.15,1.24,66.9,3.3,4.1%,69.4%,14.6%,70.7%,23.4%,41.9%
2017 Rome R32,L vs Raonic,0.83,0.52,40.6,2.1,3.4%,62.1%,0.0%,63.0%,26.7%,20.0%
2017 Rome R64,W vs Escobedo,1.09,1.18,76.0,3.1,11.9%,64.4%,3.5%,64.9%,28.3%,50.0%
2017 Madrid R64,L vs Muller,1.12,0.63,62.3,2.0,2.7%,56.8%,11.4%,77.1%,18.2%,19.4%
2017 Munich R16,L vs Struff,0.77,0.69,49.9,2.0,3.0%,51.5%,3.6%,67.9%,39.5%,34.3%
2017 Munich R32,W vs Stakhovsky,1.12,1.67,53.7,5.1,6.1%,75.8%,6.7%,73.3%,40.5%,35.0%
2017 Monte Carlo R32,L vs Berdych,0.88,0.77,59.4,5.0,0.0%,58.5%,5.1%,59.0%,36.6%,35.1%
2017 Monte Carlo R64,W vs Paire,1.20,1.89,34.7,2.4,3.8%,61.5%,0.0%,68.0%,37.9%,74.1%
2017 Houston R16,L vs Sock,0.84,0.84,63.2,2.5,7.0%,76.7%,5.1%,59.0%,37.8%,25.6%
2017 Houston R32,W vs Opelka,1.12,1.30,62.2,2.9,2.0%,69.4%,4.5%,79.5%,29.1%,31.3%
2017 Miami R128,L vs Vesely,1.11,0.73,77.1,4.6,3.6%,60.0%,7.7%,63.5%,21.2%,29.8%
2017 Delray Beach R32,L vs Basilashvili,0.96,0.87,70.7,11.9,1.7%,65.5%,3.8%,58.5%,33.9%,34.6%
2017 Australian Open R128,L vs Paire,0.96,0.72,56.9,3.4,4.5%,59.1%,0.0%,57.5%,28.2%,34.3%
2017 (20 matches),,1.02,0.88,59.8,2.9,5.1%,62.3%,5.6%,63.6%,30.4%,33.5%
2015 (16 matches),,1.00,0.88,44.2,2.6,4.9%,64.8%,3.6%,62.8%,33.1%,30.7%
2014 (19 matches),,1.00,1.10,55.6,2.8,7.6%,64.6%,6.1%,66.9%,36.9%,38.9%
2013 (73 matches),,1.06,1.21,51.0,2.7,6.4%,68.3%,5.7%,65.2%,37.0%,38.7%
2012 (44 matches),,1.05,1.16,51.5,2.7,4.3%,65.0%,2.5%,64.3%,38.1%,40.4%
Career (208 matches),,1.04,1.07,50.4,2.7,6.2%,65.5%,5.2%,64.3%,35.7%,36.8%
