Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,543,343,200,63.2%,833-552,60.1%,7251-6299,53.5%,130-95,57.8%,511,82.1%,23.8%,9.3%,4.8%,58.3%,74.5%,52.4%,65.3%,37.8%,51.5%,1.09
Clay,226,134,92,59.3%,323-241,57.3%,2881-2589,52.7%,43-37,53.8%,201,78.3%,26.0%,6.9%,4.5%,57.9%,71.6%,51.2%,63.0%,38.9%,51.0%,1.05
Grass,91,57,34,62.6%,152-104,59.4%,1374-1260,52.2%,29-27,51.8%,90,86.1%,17.4%,9.4%,5.7%,60.8%,77.4%,52.6%,67.7%,33.9%,50.7%,1.05
Carpet,59,38,21,64.4%,83-55,60.1%,712-626,53.2%,12-9,57.1%,49,81.4%,22.1%,9.4%,6.0%,56.3%,75.7%,50.2%,64.5%,36.9%,50.8%,1.04
Grand Slams,165,105,60,63.6%,355-238,59.9%,3089-2735,53.0%,53-44,54.6%,163,81.1%,24.0%,9.1%,4.7%,59.1%,74.6%,51.5%,65.1%,37.6%,51.4%,1.08
Masters,255,145,110,56.9%,318-253,55.7%,2911-2651,52.3%,46-44,51.1%,250,80.2%,23.7%,8.1%,4.7%,57.9%,72.8%,51.6%,63.9%,37.8%,50.9%,1.05
Other Tours,473,303,170,64.1%,656-430,60.4%,5712-4986,53.4%,105-73,59.0%,438,82.8%,22.9%,9.0%,5.1%,58.3%,74.9%,52.6%,65.6%,37.3%,51.5%,1.08
Best of 5,196,124,72,63.3%,425-284,59.9%,3695-3262,53.1%,65-54,54.6%,168,80.9%,24.0%,9.0%,4.8%,58.8%,74.6%,51.4%,65.0%,37.6%,51.3%,1.08
Best of 3,723,448,275,62.0%,966-668,59.1%,8523-7512,53.2%,149-114,56.7%,683,82.0%,23.2%,8.7%,5.0%,58.3%,74.2%,52.3%,65.0%,37.5%,51.3%,1.07
Finals,30,17,13,56.7%,43-36,54.4%,397-371,51.7%,8-5,61.5%,28,79.9%,23.6%,8.3%,4.8%,57.9%,74.3%,50.4%,64.3%,37.7%,51.2%,1.06
Semi-finals,65,28,37,43.1%,66-82,44.6%,723-770,48.4%,13-17,43.3%,62,80.3%,14.6%,7.9%,4.5%,59.6%,72.8%,50.7%,63.9%,33.2%,48.6%,0.92
Quarter-finals,106,65,41,61.3%,149-107,58.2%,1305-1185,52.4%,26-13,66.7%,101,81.5%,21.4%,8.8%,4.5%,59.2%,74.3%,51.3%,64.9%,36.5%,50.9%,1.04
vs Righties,793,496,297,62.5%,1208-821,59.5%,10579-9325,53.2%,185-143,56.4%,733,81.6%,23.3%,8.8%,4.9%,58.5%,74.3%,51.8%,65.0%,37.5%,51.2%,1.07
vs Lefties,126,76,50,60.3%,183-131,58.3%,1639-1449,53.1%,29-25,53.7%,118,82.0%,23.9%,8.8%,4.8%,58.3%,74.0%,53.8%,65.5%,37.5%,51.4%,1.09
vs Top 10,140,50,90,35.7%,135-222,37.8%,1639-1878,46.6%,28-34,45.2%,118,74.7%,16.0%,7.2%,4.6%,58.7%,70.4%,48.1%,61.2%,33.5%,47.8%,0.86
