Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2017 Stuttgart R16,W vs Federer,57.4%,50.0%,5.3%,1/4,2.28,38.7%,51.4%,47.2%,4.3%,2.24,52.5%,81.8%,55.6%,9.1%,2.36,13.6%
2017 Stuttgart R32,W vs Herbert,52.2%,44.7%,4.4%,2/2,2.17,13.3%,44.4%,40.0%,6.7%,2.18,18.2%,67.5%,48.1%,2.5%,2.14,0.0%
2015 Stuttgart R16,L vs Tomic,51.9%,32.1%,5.6%,2/1,2.71,22.2%,41.0%,25.0%,7.7%,2.79,33.3%,85.7%,41.7%,0.0%,2.59,5.6%
2014 Rome R16,W vs Wawrinka,75.3%,54.3%,4.3%,1/3,2.30,53.3%,73.9%,52.9%,4.3%,2.23,88.9%,85.7%,55.6%,4.8%,2.40,0.0%
2014 Munich SF,L vs Klizan,58.7%,48.1%,6.5%,1/2,2.52,10.9%,41.7%,40.0%,0.0%,2.50,14.7%,81.0%,52.9%,14.3%,2.58,0.0%
2014 Indian Wells R16,L vs Federer,74.2%,39.1%,0.0%,0/0,2.61,43.8%,67.5%,25.9%,0.0%,2.80,53.3%,90.5%,57.9%,0.0%,2.31,27.8%
2014 Zagreb F,L vs Cilic,56.7%,47.1%,1.7%,1/0,2.13,0.0%,48.4%,40.0%,3.2%,2.02,0.0%,76.0%,52.6%,0.0%,2.31,0.0%
2014 Auckland R16,L vs Sock,54.4%,41.9%,5.3%,1/2,2.08,33.3%,60.0%,33.3%,3.3%,1.93,47.8%,59.1%,53.8%,9.1%,2.28,12.5%
2013 Munich F,W vs Kohlschreiber,78.5%,47.1%,4.6%,1/2,2.72,23.3%,76.2%,43.8%,2.4%,2.58,40.0%,82.6%,52.6%,8.7%,2.85,8.7%
2013 Munich SF,W vs Dodig,73.2%,57.7%,1.4%,1/0,2.01,8.9%,60.0%,62.5%,2.5%,2.02,19.0%,93.3%,53.6%,0.0%,2.00,0.0%
2013 Miami SF,L vs Ferrer,67.5%,50.0%,2.4%,2/0,2.39,7.1%,59.0%,56.5%,2.6%,2.65,16.7%,84.6%,45.5%,2.6%,2.20,0.0%
2013 Miami R16,W vs Djokovic,77.9%,58.5%,0.0%,0/0,2.21,6.3%,80.0%,61.1%,0.0%,2.15,11.1%,77.3%,52.9%,0.0%,2.29,0.0%
2013 Indian Wells R16,L vs Del Potro,67.4%,37.9%,0.0%,0/0,2.25,0.0%,57.7%,33.3%,0.0%,2.09,0.0%,87.5%,42.9%,0.0%,2.43,0.0%
2012 Washington F,L vs Dolgopolov,64.6%,50.0%,2.0%,0/2,1.92,37.3%,55.8%,37.9%,3.8%,1.91,57.6%,74.5%,60.0%,0.0%,1.94,0.0%
2012 Hamburg F,L vs Monaco,86.7%,44.6%,1.3%,1/0,1.73,6.6%,86.7%,42.3%,1.7%,1.79,11.1%,100.0%,53.8%,0.0%,1.64,0.0%
2012 Halle F,W vs Federer,67.9%,50.9%,1.2%,1/0,1.96,33.3%,63.8%,43.2%,1.7%,1.93,35.0%,87.0%,65.0%,0.0%,2.00,31.6%
2009 Wimbledon SF,L vs Federer,66.3%,18.2%,4.8%,2/2,1.77,31.3%,61.9%,17.9%,3.2%,1.67,34.1%,84.2%,18.8%,10.5%,1.96,26.1%
2009 Wimbledon QF,W vs Djokovic,67.7%,40.5%,4.8%,3/3,1.96,7.1%,62.5%,31.1%,5.6%,1.91,12.1%,81.3%,51.3%,4.2%,2.02,0.0%
2009 Halle F,W vs Djokovic,77.9%,44.8%,2.3%,0/2,2.41,22.8%,72.3%,50.0%,2.1%,2.25,40.0%,91.7%,39.4%,2.8%,2.59,3.7%
2009 Roland Garros R16,L vs Federer,63.1%,36.6%,3.1%,1/3,2.09,35.8%,57.3%,25.5%,1.2%,1.97,33.9%,76.1%,51.4%,6.5%,2.25,38.5%
Career (51 matches),,66.8%,45.2%,3.6%,35.4%,2.15,24.5%,62.5%,40.7%,2.7%,2.12,32.9%,81.2%,50.9%,5.6%,2.19,13.9%
