Match,Result,Avg Speed,1st Avg,1st StDev,1st T Avg,1st Wide Avg,Max 1st,Min 1st,2nd Avg,2nd StDev,2nd T Avg,2nd Wide Avg,Max 2nd,Min 2nd
2017 Australian Open R128,L vs Paire,101.7,106.2,6.8,109.2,102.7,118,90,95.9,6.4,97.0,96.3,106,81
2015 US Open R128,L vs Verdasco,97.8,101.7,7.2,,,116,82,89.6,5.4,,,103,79
2015 Wimbledon R64,L vs Raonic,103.3,107.0,3.6,,,113,98,93.9,6.4,,,103,73
2014 Roland Garros R128,L vs Zopp,106.3,112.0,4.6,,,119,106,95.0,6.4,,,102,86
2014 Australian Open R128,L vs Garcia Lopez,104.3,,,,,120,,,,,,,85
2013 US Open R32,L vs Youzhny,103.8,,,,,123,,,,,,,73
2013 US Open R64,W vs Lu,110.7,,,,,126,,,,,,,84
2013 US Open R128,W vs Mathieu,111.4,,,,,123,,,,,,,93
2013 Wimbledon R16,L vs Djokovic,112.2,,,,,123,,,,,,,92
2013 Wimbledon R32,W vs Lopez,112.3,,,,,125,,,,,,,95
2013 Wimbledon R64,W vs Wang,112.3,,,,,129,,,,,,,71
2013 Wimbledon R128,W vs Tursunov,110.7,,,,,122,,,,,,,81
2013 Roland Garros QF,L vs Djokovic,97.8,,,,,115,,,,,,,88
2013 Roland Garros R16,W vs Youzhny,106.2,,,,,121,,,,,,,84
2013 Roland Garros R32,W vs Isner,106.2,,,,,120,,,,,,,82
2013 Roland Garros R64,W vs Sock,108.3,,,,,123,,,,,,,82
2013 Roland Garros R128,W vs Rufin,108.3,,,,,122,,,,,,,82
2013 Australian Open R128,L vs Nieminen,108.6,,,,,123,,,,,,,88
2012 US Open R128,L vs Gulbis,108.4,,,,,130,,,,,,,82
2012 Roland Garros R32,L vs Gasquet,109.2,,,,,124,,,,,,,83
Career (26 matches),,107.6,109.5,5.2,109.2,102.7,130,82,93.6,6.5,97.0,96.3,112,71
