Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,22,15,7,68.2%,32-21,60.4%,256-233,52.4%,2-2,50.0%,22,72.8%,31.8%,7.0%,5.8%,60.0%,69.3%,46.1%,60.0%,41.5%,50.8%,1.04,W (2x)
2025,74,49,25,66.2%,104-59,63.8%,818-634,56.3%,3-6,33.3%,73,69.3%,43.8%,6.0%,6.2%,58.8%,67.7%,45.3%,58.5%,47.1%,52.7%,1.14,W (3x)
2024,93,66,27,71.0%,138-66,67.6%,1050-786,57.2%,7-5,58.3%,0,,,,,,,,,,,,W (4x)
2023,81,58,23,71.6%,116-54,68.2%,878-645,57.6%,10-5,66.7%,0,,,,,,,,,,,,W (4x)
2022,57,31,26,54.4%,68-59,53.5%,601-549,52.3%,3-7,30.0%,0,,,,,,,,,,,,F (2x)
2021,40,22,18,55.0%,50-44,53.2%,450-432,51.0%,5-5,50.0%,0,,,,,,,,,,,,W (W15 Solarino)
2020,9,2,7,22.2%,6-15,28.6%,89-116,43.4%,2-3,40.0%,0,,,,,,,,,,,,R16 (2x)
2019,24,6,18,25.0%,18-37,32.7%,211-283,42.7%,0-3,0.0%,0,,,,,,,,,,,,R16 (6x)
2018,7,3,4,42.9%,9-8,52.9%,79-75,51.3%,0-2,0.0%,0,,,,,,,,,,,,SF (Ashkelon $15K)
Career,407,252,155,61.9%,541-363,59.8%,4432-3753,54.1%,32-38,45.7%,95,70.2%,40.8%,6.2%,6.1%,59.1%,68.1%,45.5%,58.9%,45.7%,52.2%,1.11,
