Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,68,49,19,72.1%,103-51,66.9%,788-594,57.0%,4-6,40.0%,67,72.9%,41.4%,6.7%,6.2%,59.5%,69.7%,46.2%,60.2%,45.8%,52.8%,1.15
Clay,16,7,9,43.8%,15-18,45.5%,132-147,47.3%,1-0,100.0%,16,55.6%,40.1%,4.6%,6.4%,58.1%,61.0%,40.9%,52.6%,46.2%,49.4%,0.98
Finals,6,4,2,66.7%,8-4,66.7%,60-44,57.7%,0-1,0.0%,6,73.1%,41.5%,7.3%,7.0%,61.4%,70.6%,40.9%,59.2%,45.8%,52.3%,1.12
Semi-finals,9,6,3,66.7%,13-8,61.9%,106-96,52.5%,1-1,50.0%,9,72.9%,34.0%,6.5%,7.6%,58.9%,70.1%,45.3%,59.9%,44.0%,51.4%,1.10
Quarter-finals,15,9,6,60.0%,21-16,56.8%,176-153,53.5%,0-3,0.0%,15,66.7%,41.5%,6.6%,5.4%,58.4%,66.0%,46.0%,57.7%,45.3%,51.4%,1.07
vs Righties,30,14,16,46.7%,32-35,47.8%,294-317,48.1%,2-3,40.0%,30,63.5%,32.9%,6.8%,5.7%,59.4%,64.0%,44.0%,55.9%,42.2%,49.0%,0.96
vs Lefties,5,5,0,100.0%,10-1,90.9%,64-28,69.6%,1-0,100.0%,5,82.6%,55.6%,10.4%,5.6%,59.7%,73.1%,53.7%,65.3%,50.7%,57.9%,1.46
