Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,313,208,105,66.5%,438-250,63.7%,3501-2778,55.8%,27-31,46.6%,79,72.7%,40.9%,6.5%,6.0%,59.3%,69.3%,46.3%,60.0%,45.6%,52.7%,1.14
Clay,82,34,48,41.5%,82-107,43.4%,786-888,47.0%,3-7,30.0%,16,55.6%,40.1%,4.6%,6.4%,58.1%,61.0%,40.9%,52.6%,46.2%,49.4%,0.98
Carpet,12,10,2,83.3%,21-6,77.8%,145-87,62.5%,2-0,100.0%,0,,,,,,,,,,,
Finals,25,14,11,56.0%,31-27,53.4%,270-261,50.8%,3-2,60.0%,7,70.6%,44.1%,6.8%,7.0%,59.7%,68.9%,41.8%,58.0%,47.2%,52.6%,1.12
Semi-finals,44,25,19,56.8%,56-40,58.3%,478-425,52.9%,7-5,58.3%,11,73.3%,33.6%,6.0%,6.9%,59.5%,70.0%,45.5%,60.1%,43.4%,51.3%,1.09
Quarter-finals,65,43,22,66.2%,90-54,62.5%,702-571,55.1%,2-7,22.2%,17,66.7%,42.5%,6.1%,5.6%,58.6%,65.6%,45.7%,57.3%,45.7%,51.5%,1.07
vs Righties,139,63,76,45.3%,143-161,47.0%,1356-1419,48.9%,11-14,44.0%,33,63.7%,33.5%,6.4%,5.9%,59.8%,64.4%,43.6%,56.0%,42.5%,49.3%,0.97
vs Lefties,18,11,7,61.1%,24-15,61.5%,196-154,56.0%,2-0,100.0%,6,82.0%,50.0%,10.3%,5.0%,61.7%,73.3%,51.1%,64.8%,49.3%,56.9%,1.40
