Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2017 Cairo $15K SF,L vs Rosca,0.91,0.84,81.2,2.4,3.9%,45.1%,0.0%,55.6%,52.6%,39.2%
2017 Cairo $15K QF,W vs Ureke,0.97,1.04,87.2,5.7,0.0%,47.9%,2.3%,48.8%,63.5%,46.8%
2017 Cairo $15K R16,W vs Kubanova,1.18,1.54,46.3,2.0,2.9%,70.6%,3.1%,62.5%,33.3%,56.0%
2017 Cairo $15K F,L vs Samir,1.00,0.72,51.3,3.3,0.0%,40.7%,0.0%,33.3%,40.0%,50.0%
2017 Cairo $15K SF,W vs Klaffner,1.50,3.71,24.1,2.0,0.0%,68.0%,0.0%,75.0%,61.1%,81.3%
2017 Cairo $15K QF,W vs Vasilescu,0.99,1.32,52.7,3.0,3.3%,56.7%,0.0%,50.0%,64.5%,59.3%
2017 Cairo $15K R32,W vs Momkoonthod,1.03,2.77,32.8,2.1,26.3%,63.2%,29.4%,94.1%,72.0%,45.5%
2017 Dakar $25K R32,L vs Dart,1.01,0.60,40.5,2.0,0.0%,53.3%,0.0%,26.9%,33.3%,36.4%
2017 Sharm El Sheikh $15K SF,L vs Wachaczyk,0.89,0.80,70.9,4.7,9.3%,66.7%,1.9%,59.6%,35.3%,30.4%
2017 Sharm El Sheikh $15K QF,W vs Cabaj Awad,1.12,1.54,45.3,2.0,7.7%,53.8%,0.0%,70.8%,58.1%,46.7%
2017 Sharm El Sheikh $15K R16,W vs Prati,1.03,2.50,39.2,2.4,15.8%,84.2%,5.6%,72.2%,58.6%,46.4%
2017 Sharm El Sheikh $15K R32,L vs Cernecka,0.84,0.80,54.6,2.7,6.7%,73.3%,0.0%,53.8%,30.8%,37.8%
2017 Sharm El Sheikh $15K QF,L vs Francati,0.79,0.61,42.4,2.2,10.3%,62.1%,0.0%,50.0%,29.6%,38.5%
2017 Sharm El Sheikh $15K R16,W vs Riley,1.33,3.63,23.7,2.0,0.0%,70.0%,5.6%,83.3%,65.2%,63.6%
2017 Sharm El Sheikh $15K R32,W vs Sosnovschi,1.31,3.36,30.3,2.0,13.0%,91.3%,10.5%,68.4%,56.0%,40.0%
2017 Sharm El Sheikh $15K R16,L vs Lamens,0.86,0.92,67.1,4.7,4.2%,68.8%,0.0%,56.5%,38.9%,41.2%
2017 Sharm El Sheikh $15K R32,W vs Gustafson,1.01,3.46,30.3,2.1,0.0%,81.3%,0.0%,80.0%,55.6%,77.8%
2017 Sharm El Sheikh $15K F,L vs Mihalikova,0.96,0.61,40.0,2.1,5.6%,63.9%,3.1%,43.8%,30.0%,28.6%
2017 Sharm El Sheikh $15K SF,W vs Burrage,1.13,1.37,52.2,2.5,5.3%,65.8%,0.0%,60.6%,44.4%,44.4%
2017 Sharm El Sheikh $15K QF,W vs Weedon,1.08,1.81,37.5,2.1,4.2%,54.2%,4.5%,81.8%,50.0%,60.0%
2017 (54 matches),,1.01,1.16,55.9,2.7,3.3%,59.5%,2.3%,57.6%,48.6%,46.2%
2016 (16 matches),,1.03,1.13,57.8,2.9,3.3%,57.0%,2.1%,58.3%,46.9%,45.7%
2015 (13 matches),,1.00,0.93,49.6,2.3,4.3%,51.1%,1.5%,55.4%,46.8%,40.3%
2014 (10 matches),,1.07,1.34,52.2,2.3,4.2%,59.9%,2.4%,60.6%,51.4%,48.2%
2013 (12 matches),,1.09,1.12,57.6,2.7,2.4%,54.5%,1.2%,55.4%,42.2%,50.1%
Career (111 matches),,1.02,1.11,55.4,2.6,3.4%,57.3%,2.1%,57.1%,47.3%,45.7%
