Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2017 Cairo $15K SF,L vs Rosca,56% (9/16),67% (6/9),3/8,50% (8/16),0% (0/8),3/5,0/0,0/0,0/0,0/0
2017 Cairo $15K QF,W vs Ureke,67% (10/15),90% (9/10),6/8,56% (9/16),0% (0/9),5/8,1/2,0/1,1/2,0/0
2017 Cairo $15K R16,W vs Kubanova,40% (4/10),100% (4/4),0/2,18% (2/11),0% (0/2),3/4,2/2,2/2,1/1,0/0
2017 Cairo $15K F,L vs Samir,63% (5/8),60% (3/5),2/6,78% (7/9),0% (0/7),1/3,0/0,0/1,0/0,0/1
2017 Cairo $15K SF,W vs Klaffner,83% (5/6),100% (5/5),0/0,29% (2/7),100% (2/2),4/4,1/1,0/0,1/1,0/0
2017 Cairo $15K QF,W vs Vasilescu,89% (8/9),88% (7/8),3/4,44% (4/9),0% (0/4),3/6,1/1,0/0,0/0,0/0
2017 Cairo $15K R32,W vs Momkoonthod,100% (7/7),71% (5/7),0/0,0% (0/7),- (0/0),4/4,1/1,0/0,0/0,0/0
2017 Dakar $25K R32,L vs Dart,14% (1/7),100% (1/1),1/5,88% (7/8),14% (1/7),0/1,0/0,0/1,0/0,0/1
2017 Sharm El Sheikh $15K SF,L vs Wachaczyk,33% (5/15),20% (1/5),0/1,27% (4/15),50% (2/4),1/1,1/1,2/3,0/0,1/1
2017 Sharm El Sheikh $15K QF,W vs Cabaj Awad,75% (6/8),83% (5/6),2/2,22% (2/9),0% (0/2),3/4,1/1,0/0,1/1,0/0
2017 Sharm El Sheikh $15K R16,W vs Prati,63% (5/8),100% (5/5),0/0,14% (1/7),100% (1/1),4/4,1/1,0/0,0/0,0/0
2017 Sharm El Sheikh $15K R32,L vs Cernecka,30% (3/10),0% (0/3),0/2,20% (2/10),0% (0/2),0/0,0/0,1/1,0/0,1/1
2017 Sharm El Sheikh $15K QF,L vs Francati,11% (1/9),100% (1/1),1/4,56% (5/9),20% (1/5),1/1,0/0,2/2,0/0,1/1
2017 Sharm El Sheikh $15K R16,W vs Riley,75% (6/8),83% (5/6),0/0,0% (0/7),- (0/0),4/4,1/1,0/0,0/0,0/0
2017 Sharm El Sheikh $15K R32,W vs Sosnovschi,50% (4/8),100% (4/4),0/1,11% (1/9),0% (0/1),4/4,2/3,0/0,1/1,0/0
2017 Sharm El Sheikh $15K R16,L vs Lamens,57% (8/14),25% (2/8),1/3,29% (4/14),25% (1/4),1/2,1/1,2/2,0/0,1/1
2017 Sharm El Sheikh $15K R32,W vs Gustafson,100% (6/6),100% (6/6),0/0,0% (0/6),- (0/0),6/6,2/2,0/0,1/1,0/0
2017 Sharm El Sheikh $15K F,L vs Mihalikova,33% (3/9),0% (0/3),0/3,67% (6/9),50% (3/6),0/0,0/0,2/2,0/0,1/1
2017 Sharm El Sheikh $15K SF,W vs Burrage,45% (5/11),80% (4/5),1/3,36% (4/11),25% (1/4),2/3,0/2,0/0,0/2,0/0
2017 Sharm El Sheikh $15K QF,W vs Weedon,63% (5/8),100% (5/5),0/1,25% (2/8),50% (1/2),2/3,0/0,0/0,0/0,0/0
2017 (54 matches),,55.7%,79.3%,38.7%,40.8%,25.9%,73.8%,75.5%,71.8%,66.7%,61.1%
2016 (16 matches),,54.8%,75.8%,40.4%,43.9%,22.4%,70.7%,76.9%,60.0%,100.0%,50.0%
2015 (13 matches),,47.9%,67.9%,31.9%,54.2%,21.5%,61.8%,50.0%,66.7%,80.0%,50.0%
2014 (10 matches),,64.1%,79.7%,33.3%,37.9%,25.0%,67.6%,63.6%,100.0%,57.1%,100.0%
2013 (12 matches),,53.7%,78.5%,43.9%,55.0%,33.8%,66.7%,71.4%,50.0%,83.3%,40.0%
Career (111 matches),,54.1%,77.7%,37.5%,44.9%,25.1%,70.1%,71.4%,65.1%,73.9%,55.6%
