Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2023,1,0,1,0.0%,0-2,0.0%,7-12,36.8%,0-0,-,1,60.0%,11.1%,7.5%,0.0%,47.2%,68.0%,50.0%,58.5%,27.5%,43.3%,0.66,R32 (Zhuhai)
2019,7,1,6,14.3%,5-13,27.8%,78-101,43.6%,2-2,50.0%,6,65.8%,17.3%,3.2%,1.4%,66.6%,60.7%,56.0%,59.2%,35.2%,47.5%,0.86,
2018,1,0,1,0.0%,0-2,0.0%,8-13,38.1%,0-1,0.0%,1,70.0%,10.0%,3.4%,2.3%,80.5%,58.6%,41.2%,55.2%,28.8%,44.5%,0.64,R64 (Shanghai Masters)
2017,2,2,0,100.0%,5-3,62.5%,49-41,54.4%,1-1,50.0%,2,79.5%,29.5%,7.9%,2.2%,66.8%,70.3%,55.4%,65.3%,39.6%,52.3%,1.14,
2016,2,0,2,0.0%,0-4,0.0%,9-24,27.3%,0-0,-,2,52.9%,0.0%,2.6%,1.8%,59.6%,55.9%,41.3%,50.0%,21.8%,37.8%,0.44,R32 (Shenzhen)
2015,2,1,1,50.0%,2-3,40.0%,23-19,54.8%,0-0,-,0,,,,,,,,,,,,
2012,1,0,1,0.0%,0-2,0.0%,4-12,25.0%,0-0,-,1,37.5%,12.5%,0.0%,2.0%,59.2%,51.7%,40.0%,46.9%,30.2%,39.1%,0.57,R64 (Shanghai Masters)
2011,2,0,2,0.0%,0-4,0.0%,8-24,25.0%,0-0,-,2,50.0%,0.0%,6.5%,4.7%,67.3%,63.9%,28.6%,52.3%,29.3%,41.3%,0.61,R32 (Beijing)
2008,2,2,0,100.0%,5-0,100.0%,30-12,71.4%,0-0,-,0,,,,,,,,,,,,
Career,20,6,14,30.0%,17-33,34.0%,216-258,45.6%,3-4,42.9%,15,65.2%,16.3%,4.6%,1.9%,65.9%,62.6%,50.0%,58.3%,33.9%,46.6%,0.81,
