Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2019 Granby CH QF,L vs Uchiyama,0.81,0.63,45.3,3.0,-,62.3%,-,53.3%,36.0%,29.2%
2019 Winnipeg CH QF,L vs Gombos,0.69,0.52,33.8,2.0,-,51.9%,-,69.6%,36.4%,23.3%
2019 Busan CH R64,L vs Chung,0.93,0.70,47.9,4.1,0.0%,57.4%,2.3%,59.1%,28.2%,35.3%
2019 Seoul CH QF,L vs Milojevic,0.87,0.80,63.4,3.0,0.0%,61.0%,2.6%,56.4%,40.0%,35.1%
2019 Seoul CH R16,W vs Ramanathan,1.08,1.13,89.7,3.2,0.0%,71.2%,2.0%,72.0%,28.6%,31.4%
2019 Seoul CH R32,W vs Baghdatis,1.30,1.63,40.2,2.4,3.2%,61.3%,6.7%,66.7%,37.0%,54.2%
2019 Seoul CH R64,W vs Echargui,1.00,1.31,49.5,2.1,0.0%,73.3%,0.0%,50.0%,50.0%,48.5%
2019 Anning CH R32,L vs Milojevic,0.88,0.56,44.6,2.2,0.0%,43.2%,2.8%,63.9%,22.2%,40.0%
2019 Anning CH R64,W vs Wu,1.29,1.87,55.1,2.2,0.0%,63.9%,9.1%,84.8%,41.7%,33.3%
2019 Zhangjiagang CH R64,L vs Hernandez,0.80,0.76,55.8,4.1,7.3%,63.4%,5.4%,62.2%,28.9%,42.4%
2019 Shenzhen CH R16,L vs Lee,0.87,0.65,46.5,2.2,0.0%,60.6%,0.0%,51.6%,36.7%,28.6%
2019 Shenzhen CH R64,W vs Zhang,1.29,1.97,39.9,2.1,0.0%,67.9%,0.0%,68.0%,43.5%,54.5%
2019 Zhuhai CH R32,L vs Zhang,0.95,0.63,52.2,2.0,0.0%,57.1%,0.0%,60.0%,34.5%,19.2%
2019 Zhuhai CH R64,W vs Bai,1.02,1.38,54.1,2.4,2.6%,65.8%,2.9%,61.8%,47.2%,50.0%
2019 Bangkok CH QF,L vs Sela,0.78,0.37,29.1,2.0,0.0%,63.0%,0.0%,38.5%,13.0%,35.0%
2019 Bangkok CH R16,W vs Polmans,1.06,1.68,48.2,2.2,6.7%,60.0%,14.3%,89.3%,48.6%,33.3%
2019 Bangkok CH R32,W vs Kamke,1.16,1.90,45.0,2.0,7.1%,75.0%,16.0%,60.0%,50.0%,55.0%
2019 Bangkok CH R64,W vs Trongcharoenchaikul,0.92,1.69,54.2,4.0,5.3%,76.3%,11.8%,79.4%,40.4%,41.7%
2019 Bangkok CH R32,L vs De Bakker,0.93,0.81,67.3,2.5,0.0%,61.2%,0.0%,62.2%,40.4%,25.0%
2019 Bangkok CH R64,W vs Myneni,1.22,1.24,61.9,2.0,0.0%,77.5%,2.8%,66.7%,19.4%,37.5%
2019 (30 matches),,1.00,1.00,54.0,2.5,1.7%,64.0%,3.3%,62.6%,36.2%,37.0%
2018 (14 matches),,0.92,0.78,58.2,3.0,2.7%,59.6%,4.2%,58.7%,34.4%,34.7%
2017 (10 matches),,0.92,0.84,50.5,2.5,4.2%,55.0%,4.6%,60.9%,39.7%,37.7%
2016 (10 matches),,0.90,0.58,43.0,2.2,2.9%,52.9%,2.5%,53.2%,28.5%,31.9%
2015 (2 matches),,0.96,0.75,56.4,2.7,10.2%,58.0%,2.4%,53.6%,35.6%,33.3%
Career (71 matches),,0.95,0.84,53.8,2.6,2.6%,60.2%,3.3%,59.6%,35.4%,35.9%
