Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
15,Yan Bai [CHN],8,7,53.3%,7,4,3,57.1%,2006,2023,3,0.89,1.9%,2.4%,68.6%,60.6%,40.0%,54.1%,41.0%,58.1%,45.0%
14,Di Wu [CHN],7,7,50.0%,4,3,1,75.0%,2011,2018,4,0.97,4.2%,2.8%,63.3%,68.4%,50.6%,61.9%,37.2%,50.0%,50.0%
13,Mao Xin Gong [CHN],5,8,38.5%,3,2,1,66.7%,2006,2012,0,,,,,,,,,,
9,Ze Zhang [CHN],2,7,22.2%,1,0,1,0.0%,2011,2019,5,0.80,3.2%,4.6%,66.2%,67.2%,40.2%,58.1%,33.4%,60.5%,20.0%
9,Xin Gao [CHN],8,1,88.9%,0,0,0,-,2014,2018,1,0.69,3.3%,6.7%,46.7%,57.1%,31.3%,43.3%,39.3%,0.0%,25.0%
7,Akira Santillan [AUS],2,5,28.6%,1,0,1,0.0%,2015,2022,3,0.82,2.9%,4.6%,58.3%,62.7%,52.1%,58.3%,34.3%,35.7%,58.3%
7,Duck Hee Lee [KOR],2,5,28.6%,0,0,0,-,2015,2019,5,1.06,2.9%,3.8%,59.7%,69.7%,49.6%,61.6%,40.7%,53.6%,39.4%
7,Yu Jr Wang [CHN],2,5,28.6%,2,0,2,0.0%,2005,2009,0,,,,,,,,,,
6,Zhizhen Zhang [CHN],2,4,33.3%,0,0,0,-,2018,2019,6,0.95,3.7%,3.2%,64.7%,72.0%,51.3%,64.7%,33.3%,55.9%,26.2%
6,Yuichi Sugita [JPN],2,4,33.3%,2,1,1,50.0%,2007,2018,4,0.96,6.2%,1.5%,65.7%,68.1%,51.4%,62.3%,36.3%,56.0%,36.7%
6,Fajing Sun [CHN],4,2,66.7%,0,0,0,-,2015,2018,0,,,,,,,,,,
5,Jason Jung [TPE],1,4,20.0%,3,1,2,33.3%,2016,2023,5,0.83,8.5%,3.4%,65.5%,64.3%,47.9%,58.6%,34.2%,64.0%,37.5%
5,Yu Chang [CHN],5,0,100.0%,1,1,0,100.0%,2009,2017,0,,,,,,,,,,
5,Ti Chen [TPE],4,1,80.0%,2,1,1,50.0%,2005,2017,1,1.16,8.2%,2.2%,67.0%,68.0%,51.7%,62.6%,43.2%,56.3%,47.6%
5,Peng Gao [CHN],5,0,100.0%,0,0,0,-,2007,2012,0,,,,,,,,,,
