Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2025,2,1,1,50.0%,2-2,50.0%,19-21,47.5%,1-0,100.0%,2,70.0%,21.1%,3.8%,3.8%,69.2%,62.0%,48.8%,57.9%,35.5%,47.9%,0.84,R16 (Wuxi)
2023,9,4,5,44.4%,9-11,45.0%,99-92,51.8%,1-2,33.3%,9,84.0%,20.2%,7.7%,5.1%,56.4%,72.3%,55.8%,65.1%,36.0%,51.1%,1.03,SF (Zhuhai)
2022,2,0,2,0.0%,0-4,0.0%,14-25,35.9%,0-0,-,2,68.4%,5.0%,3.4%,2.6%,56.0%,67.7%,47.1%,58.6%,27.5%,42.8%,0.66,R32 (2x)
2020,10,6,4,60.0%,14-9,60.9%,122-108,53.0%,3-3,50.0%,10,82.9%,23.9%,5.6%,2.2%,67.0%,71.2%,53.6%,65.4%,38.0%,51.4%,1.10,QF (Burnie)
2019,54,31,23,57.4%,68-54,55.7%,615-580,51.5%,14-6,70.0%,54,79.5%,22.7%,4.7%,3.3%,64.2%,69.7%,53.7%,64.0%,37.3%,50.7%,1.04,F (Shenzhen)
2018,45,20,25,44.4%,51-58,46.8%,515-543,48.7%,11-9,55.0%,45,76.3%,21.4%,4.0%,2.5%,68.3%,66.5%,52.6%,62.1%,36.9%,49.5%,0.97,SF (2x)
2017,21,10,11,47.6%,22-24,47.8%,211-230,47.8%,5-2,71.4%,21,69.9%,25.2%,4.9%,3.2%,61.4%,65.5%,51.0%,59.9%,38.8%,49.2%,0.97,F (Bangkok)
2016,39,17,22,43.6%,34-54,38.6%,388-431,47.4%,4-9,30.8%,39,75.2%,21.4%,5.6%,2.6%,63.5%,68.0%,51.7%,62.0%,36.7%,49.3%,0.97,SF (Gimcheon)
2015,18,6,12,33.3%,12-25,32.4%,158-198,44.4%,2-4,33.3%,17,74.4%,17.3%,6.1%,1.8%,67.0%,68.5%,47.2%,61.4%,35.2%,48.3%,0.91,QF (2x)
2014,5,2,3,40.0%,5-6,45.5%,52-52,50.0%,1-1,50.0%,5,66.7%,33.3%,3.5%,2.4%,64.0%,60.7%,55.3%,58.7%,43.9%,50.5%,1.06,R16 (2x)
2013,3,1,2,33.3%,2-4,33.3%,22-31,41.5%,0-0,-,3,69.2%,14.8%,11.5%,4.3%,61.9%,67.4%,49.1%,60.4%,33.5%,45.9%,0.85,R16 (Beijing)
2012,4,1,3,25.0%,3-7,30.0%,43-58,42.6%,1-1,50.0%,4,75.5%,10.0%,5.8%,1.8%,64.2%,69.5%,44.4%,60.6%,31.0%,46.0%,0.79,R16 (Ningbo)
2011,9,4,5,44.4%,10-12,45.5%,105-118,47.1%,2-2,50.0%,9,73.0%,20.4%,3.9%,1.8%,70.0%,63.3%,54.5%,60.7%,36.8%,49.0%,0.94,QF (Bangkok)
2010,1,0,1,0.0%,0-2,0.0%,7-12,36.8%,0-0,-,1,55.6%,20.0%,1.5%,6.2%,64.6%,59.5%,43.5%,53.8%,31.6%,43.4%,0.68,R32 (Beijing)
Career,222,103,119,46.4%,232-272,46.0%,2370-2499,48.7%,45-39,53.6%,221,76.2%,21.6%,5.0%,2.8%,65.0%,67.8%,52.2%,62.3%,37.0%,49.6%,0.98,
