Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2019 Bangkok CH R32,L vs De Bakker,0.0%,-,12.7%,60.9%,20.9%,38.1%,0.0%,5.8%,50.0%,0.0%,-,-16,4
2017 Bangkok CH F,L vs Tipsarevic,3.4%,50.0%,9.2%,60.0%,8.0%,8.7%,0.0%,9.0%,33.3%,0.4%,100.0%,3,-18
Career (2 matches),,1.3%,50.0%,11.4%,60.6%,14.5%,22.7%,0.0%,7.9%,36.8%,0.2%,100.0%,-6,-6
