Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,3,Hard,5,2,3,40.0%,1,1,0,100.0%,2016,2020,R128,4,1.01,3.1%,1.2%,71.6%,63.0%,53.4%,60.3%,40.1%,50.0%,24.4%
Roland Garros,2,Clay,3,1,2,33.3%,0,0,0,-,2016,2019,Q2,1,0.55,0.0%,4.3%,68.1%,62.5%,26.7%,51.1%,27.1%,42.9%,0.0%
Wimbledon,2,Grass,3,1,2,33.3%,2,0,2,0.0%,2016,2019,Q2,1,0.74,5.2%,6.5%,61.0%,59.6%,53.3%,57.1%,31.5%,62.5%,40.0%
US Open,1,Hard,1,0,1,0.0%,1,0,1,0.0%,2019,2019,Q1,1,0.79,4.5%,1.5%,62.7%,69.0%,48.0%,61.2%,30.8%,40.0%,50.0%
Davis Cup,4,,9,6,3,66.7%,5,2,3,40.0%,2008,2019,,4,1.08,6.0%,1.8%,66.0%,65.4%,56.6%,62.4%,40.7%,56.1%,42.9%
Shanghai Masters,8,Hard,9,1,8,11.1%,4,2,2,50.0%,2010,2019,R64,9,0.72,2.7%,2.0%,68.8%,62.5%,48.3%,58.1%,30.2%,45.9%,33.3%
Beijing,5,Hard,5,0,5,0.0%,0,0,0,-,2011,2019,R32,5,0.63,2.7%,4.1%,64.6%,56.4%,42.7%,51.5%,30.6%,56.9%,40.0%
Shenzhen,2,Hard,2,0,2,0.0%,0,0,0,-,2016,2018,R32,2,0.72,1.3%,1.3%,59.9%,60.4%,47.5%,55.3%,32.4%,59.1%,20.0%
