Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
25-Aug-2025,M15 Hong Kong,Hard,R16,1069,931,Chan Yeong Oh [KOR] d. Li,5-0 RET,0.49,6.3%,3.1%,81.3%,50.0%,16.7%,7/9,0:35
25-Aug-2025,M15 Hong Kong,Hard,R32,1069,1282,Li d. Makoto Ochi [JPN],6-4 6-4,1.53,10.2%,3.4%,74.6%,84.1%,53.3%,3/3,1:37
16-Jun-2025,M25 Luzhou,Hard,R32,1045,706,Uisung Park [KOR] d. Li,5-2 RET,0.36,6.3%,6.3%,68.8%,63.6%,40.0%,0/1,0:20
05-May-2025,Wuxi CH,Hard,R16,1939,255,Rio Noguchi [JPN] d. (Q) Li,6-2 6-4,0.64,2.0%,2.0%,84.3%,48.8%,50.0%,2/7,1:06
05-May-2025,Wuxi CH,Hard,R32,1939,513,(Q) Li d. (Q) Shintaro Imai [JPN],6-3 7-6(5),1.03,4.9%,4.9%,59.8%,73.5%,48.5%,3/4,1:40
05-May-2025,Wuxi CH,Hard,Q2,1939,576,(WC) Li d. Yuki Mochizuki [JPN],5-7 6-1 6-4,1.34,9.8%,0.0%,59.8%,75.5%,60.6%,3/5,2:03
05-May-2025,Wuxi CH,Hard,Q1,1939,452,(WC) Li d. (6) Hiroki Moriya [JPN],2-6 6-2 6-0,1.29,7.1%,10.0%,67.1%,66.0%,43.5%,6/9,1:25
12-Aug-2024,M25 Yinchuan,Hard,R32,698,694,Ye Cong Mo [CHN] d. Li,6-2 6-1,,,,,,,,
17-Jun-2024,M25 Luzhou,Hard,R16,543,2062,(Q) Bingyu Yu [CHN] d. (3) Li,6-4 6-2,,,,,,,,
17-Jun-2024,M25 Luzhou,Hard,R32,543,,(3) Li d. (Q) He Ziheng [CHN],7-5 6-3,,,,,,,,
20-May-2024,M25 Anning,Clay,R32,514,620,Takuya Kumasaka [JPN] d. (4) Li,7-5 3-6 7-5,,,,,,,,
06-May-2024,Wuxi CH,Hard,Q1,513,368,(5) Mikalai Haliak [BLR] d. (Alt) Li,6-4 6-2,0.72,11.3%,1.9%,75.5%,65.0%,38.5%,4/7,1:06
06-Nov-2023,Matsuyama CH,Hard,R32,532,256,Dane Sweeny [AUS] d. (Q) Li,2-6 6-4 6-4,0.93,1.0%,1.0%,61.9%,63.3%,59.5%,11/14,2:16
06-Nov-2023,Matsuyama CH,Hard,Q2,532,658,Li d. (Alt) Tatsuma Ito [JPN],4-6 6-4 6-2,1.15,8.6%,0.0%,64.2%,73.1%,48.3%,6/9,2:00
06-Nov-2023,Matsuyama CH,Hard,Q1,532,357,Li d. (2) Omni Kumar [USA],6-3 7-6(4),1.16,4.3%,2.9%,64.3%,75.6%,76.0%,2/2,
16-Oct-2023,Shenzhen CH,Hard,R16,581,144,(1) James Duckworth [AUS] d. (Q) Li,7-6(4) 6-4,0.74,2.2%,6.5%,54.8%,66.7%,47.6%,4/6,1:59
16-Oct-2023,Shenzhen CH,Hard,R32,581,904,(Q) Li d. (Q) Wishaya Trongcharoenchaikul [THA],6-3 7-6(0),1.36,4.0%,5.3%,49.3%,78.4%,68.4%,3/3,1:41
16-Oct-2023,Shenzhen CH,Hard,Q2,581,747,(5) Li d. (8) Jimmy Yang [GER],6-1 6-3,1.66,5.3%,10.5%,50.9%,79.3%,53.6%,5/6,1:34
16-Oct-2023,Shenzhen CH,Hard,Q1,581,1692,(5) Li d. (Alt) Piotr Matuszewski [POL],6-3 6-2,1.96,12.8%,4.3%,51.1%,91.7%,56.5%,1/2,1:00
09-Oct-2023,Shenzhen CH,Hard,R32,610,302,Beibit Zhukayev [KAZ] d. (Q) Li,6-4 6-4,0.80,10.5%,5.3%,56.1%,75.0%,48.0%,2/4,1:21
09-Oct-2023,Shenzhen CH,Hard,Q2,610,747,Li d. Xiaofei Wang [CHN],6-1 6-4,2.59,9.1%,6.8%,59.1%,92.3%,66.7%,0/0,1:18
09-Oct-2023,Shenzhen CH,Hard,Q1,610,346,Li d. (1) Benjamin Lock [ZIM],6-1 3-6 6-1,1.31,14.1%,2.8%,60.6%,79.1%,50.0%,2/3,1:54
