Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2025 Cincinnati R16,L vs Alcaraz,36% (4/11),50% (1/2),0/0,0/0,64% (7/11),1/3,1/2,- (0/0),- (0/0)
2025 Wimbledon R128,L vs Sinner,47% (7/15),- (0/0),0/0,0/0,62% (8/13),1/4,0/1,- (0/0),- (0/0)
2025 Doha R16,L vs Alcaraz,47% (8/17),40% (2/5),1/1,0/0,55% (6/11),2/4,0/1,- (0/0),- (0/0)
2024 Helsinki CH F,L vs Nishikori,50% (8/16),43% (3/7),1/1,0/0,62% (8/13),0/2,0/1,- (0/0),- (0/0)
2024 US Open R128,L vs Bautista Agut,57% (12/21),36% (5/14),0/1,0/0,45% (5/11),1/4,1/2,36% (4/11),36% (4/11)
2024 Wimbledon R128,L vs Etcheverry,47% (7/15),- (0/0),0/0,0/0,29% (2/7),1/4,0/1,- (0/0),- (0/0)
2024 Indian Wells R32,W vs Djokovic,60% (12/20),27% (3/11),2/2,1/1,50% (2/4),2/3,0/0,- (0/0),- (0/0)
2023 Monte Carlo R32,L vs Musetti,0% (0/4),0% (0/1),0/0,0/0,14% (1/7),1/3,1/2,- (0/0),- (0/0)
2023 Monte Carlo R64,W vs Vacherot,56% (10/18),29% (4/14),2/3,1/1,50% (2/4),0/0,0/0,- (0/0),- (0/0)
2022 Astana R16,L vs Tsitsipas,80% (12/15),0% (0/2),0/0,0/0,- (0/0),1/3,0/1,40% (4/10),11% (1/9)
2022 Lugano CH F,W vs Riedi,72% (13/18),50% (3/6),2/4,1/3,80% (4/5),0/1,0/0,- (0/0),- (0/0)
2025 (3 matches),,44.2%,42.9%,100.0%,-,60.0%,36.4%,25.0%,-,-
2024 (4 matches),,54.2%,34.4%,75.0%,100.0%,48.6%,30.8%,25.0%,36.4%,36.4%
2023 (2 matches),,45.5%,26.7%,66.7%,100.0%,27.3%,33.3%,50.0%,-,-
2022 (2 matches),,75.8%,37.5%,50.0%,33.3%,80.0%,25.0%,0.0%,40.0%,11.1%
Career (11 matches),,54.7%,33.9%,66.7%,60.0%,52.3%,32.3%,27.3%,38.1%,25.0%
