Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,14,6,8,42.9%,13-20,39.4%,145-168,46.3%,1-4,20.0%,14,76.6%,17.8%,5.4%,5.3%,58.4%,69.7%,54.0%,63.2%,33.5%,48.4%,0.91
Clay,4,1,3,25.0%,2-7,22.2%,36-51,41.4%,0-1,0.0%,4,69.8%,14.0%,2.7%,5.7%,59.7%,65.9%,46.3%,58.0%,32.4%,46.2%,0.77
Grass,1,0,1,0.0%,0-3,0.0%,7-18,28.0%,0-0,-,1,58.3%,0.0%,3.4%,5.7%,54.5%,58.3%,42.5%,51.1%,18.5%,37.3%,0.38
Grand Slams,4,0,4,0.0%,1-12,7.7%,40-78,33.9%,0-1,0.0%,4,60.3%,8.5%,4.2%,7.6%,54.8%,63.8%,45.7%,55.6%,28.0%,42.6%,0.63
Masters,9,5,4,55.6%,9-10,47.4%,90-94,48.9%,1-2,33.3%,9,78.0%,21.5%,3.6%,5.9%,57.5%,70.4%,51.7%,62.5%,35.5%,49.4%,0.95
Other Tours,6,2,4,33.3%,5-8,38.5%,58-65,47.2%,0-2,0.0%,6,81.7%,14.8%,6.9%,2.2%,63.8%,68.8%,58.8%,65.2%,32.2%,48.6%,0.93
Best of 5,4,0,4,0.0%,1-12,7.7%,40-78,33.9%,0-1,0.0%,4,60.3%,8.5%,4.2%,7.6%,54.8%,63.8%,45.7%,55.6%,28.0%,42.6%,0.63
Best of 3,15,7,8,46.7%,14-18,43.8%,148-159,48.2%,1-4,20.0%,15,79.5%,18.8%,4.8%,4.5%,59.9%,69.8%,54.1%,63.5%,34.2%,49.1%,0.94
Quarter-finals,1,0,1,0.0%,0-2,0.0%,9-13,40.9%,0-1,0.0%,1,90.0%,0.0%,7.5%,3.0%,65.7%,77.3%,52.2%,68.7%,13.1%,42.2%,0.42
vs Righties,16,6,10,37.5%,13-25,34.2%,158-198,44.4%,1-3,25.0%,16,72.7%,17.3%,4.7%,5.8%,58.0%,67.2%,52.1%,60.8%,33.5%,47.6%,0.86
vs Lefties,3,1,2,33.3%,2-5,28.6%,30-39,43.5%,0-2,0.0%,3,81.8%,8.8%,4.2%,3.2%,60.6%,73.3%,48.2%,63.4%,27.5%,45.9%,0.75
vs Top 10,3,0,3,0.0%,0-7,0.0%,21-43,32.8%,0-0,-,3,58.1%,9.1%,2.0%,6.6%,57.0%,63.3%,39.0%,52.9%,26.0%,41.9%,0.55
