Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2025 Cincinnati R16,L vs Alcaraz,11% (1/9),100% (1/1),0/4,50% (4/8),0% (0/4),0/1,0/0,0/0,0/0,0/0
2025 Wimbledon R128,L vs Sinner,0% (0/13),- (0/0),0/4,58% (7/12),29% (2/7),0/0,0/0,1/2,0/0,0/0
2025 Doha R16,L vs Alcaraz,15% (2/13),100% (2/2),0/4,46% (6/13),17% (1/6),2/2,1/1,1/2,0/0,1/1
2024 Helsinki CH F,L vs Nishikori,23% (3/13),100% (3/3),1/4,54% (7/13),29% (2/7),1/3,1/1,1/2,0/0,1/1
2024 US Open R128,L vs Bautista Agut,33% (6/18),83% (5/6),0/4,44% (8/18),25% (2/8),4/5,0/2,2/3,0/0,0/0
2024 Wimbledon R128,L vs Etcheverry,0% (0/13),- (0/0),0/5,42% (5/12),0% (0/5),0/0,0/0,2/2,0/0,0/0
2024 Indian Wells R32,W vs Djokovic,29% (4/14),75% (3/4),1/2,21% (3/14),33% (1/3),3/3,2/2,1/1,1/1,0/0
2023 Monte Carlo R32,L vs Musetti,17% (1/6),0% (0/1),0/6,100% (6/6),0% (0/6),0/0,0/0,0/0,0/0,0/0
2023 Monte Carlo R64,W vs Vacherot,42% (5/12),80% (4/5),0/2,33% (4/12),50% (2/4),3/4,2/2,2/2,1/1,0/0
2022 Astana R16,L vs Tsitsipas,8% (1/12),0% (0/1),0/0,0% (0/12),- (0/0),0/0,0/0,2/2,0/0,2/2
2022 Lugano CH F,W vs Riedi,31% (4/13),75% (3/4),0/1,21% (3/14),67% (2/3),2/2,1/1,1/1,1/1,0/0
2025 (3 matches),,8.6%,100.0%,0.0%,51.5%,17.6%,66.7%,100.0%,50.0%,-,100.0%
2024 (4 matches),,22.4%,84.6%,13.3%,40.4%,21.7%,72.7%,60.0%,75.0%,100.0%,100.0%
2023 (2 matches),,33.3%,66.7%,0.0%,55.6%,20.0%,75.0%,100.0%,100.0%,100.0%,-
2022 (2 matches),,20.0%,60.0%,0.0%,11.5%,66.7%,100.0%,100.0%,100.0%,100.0%,100.0%
Career (11 matches),,19.9%,77.8%,5.6%,39.6%,22.6%,75.0%,77.8%,76.5%,100.0%,100.0%
