Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2018,9,2,7,22.2%,6-14,30.0%,95-114,45.5%,2-3,40.0%,9,75.2%,16.3%,12.7%,4.4%,62.1%,72.5%,44.6%,61.9%,34.8%,48.0%,0.92,R16 (2x)
2017,31,14,17,45.2%,31-37,45.6%,322-336,48.9%,3-8,27.3%,31,80.2%,19.5%,8.9%,2.9%,64.3%,71.8%,50.5%,64.2%,34.9%,49.6%,0.98,SF (Cuernavaca)
2016,21,6,15,28.6%,13-31,29.5%,200-249,44.5%,6-3,66.7%,21,77.2%,12.1%,9.6%,4.1%,64.9%,71.5%,48.0%,63.3%,33.0%,47.9%,0.90,QF (Knoxville)
2015,36,20,16,55.6%,46-35,56.8%,430-399,51.9%,8-10,44.4%,36,85.3%,18.6%,10.1%,5.0%,58.9%,73.9%,55.5%,66.3%,34.7%,50.7%,1.03,W (Leon)
2014,48,29,19,60.4%,62-49,55.9%,550-539,50.5%,10-7,58.8%,48,81.1%,19.7%,10.7%,4.4%,60.9%,73.2%,51.4%,64.6%,35.8%,50.1%,1.01,W (Medellin)
2013,25,10,15,40.0%,23-34,40.4%,249-298,45.5%,3-4,42.9%,25,74.2%,17.6%,7.0%,2.5%,64.1%,67.1%,49.8%,60.9%,35.0%,47.9%,0.90,SF (Binghamton)
2012,9,2,7,22.2%,6-14,30.0%,90-108,45.5%,1-3,25.0%,9,74.7%,18.2%,6.7%,2.8%,59.3%,66.9%,52.5%,61.0%,32.6%,47.0%,0.84,R16 (2x)
2011,2,1,1,50.0%,2-2,50.0%,18-17,51.4%,0-0,-,2,82.4%,22.2%,9.2%,4.6%,60.9%,81.1%,47.1%,67.8%,39.8%,52.0%,1.24,R16 (Honolulu)
2010,1,0,1,0.0%,0-2,0.0%,5-12,29.4%,0-0,-,1,50.0%,11.1%,4.9%,3.3%,57.4%,60.0%,38.5%,50.8%,30.2%,41.2%,0.61,R32 (Winnetka)
2009,2,0,2,0.0%,1-4,20.0%,21-28,42.9%,0-1,0.0%,0,,,,,,,,,,,,R32 (2x)
Career,184,84,100,45.7%,190-222,46.1%,1980-2100,48.5%,33-39,45.8%,182,79.7%,18.1%,9.5%,3.9%,61.9%,71.7%,51.2%,63.9%,34.8%,49.3%,0.96,
