Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2018 Los Cabos Q1,L vs Patino,0.84,0.67,52.7,2.5,3.4%,55.2%,7.7%,69.2%,28.6%,32.1%
2018 Newport Q1,L vs Tomic,0.76,0.56,44.3,2.4,18.2%,69.7%,23.3%,73.3%,14.3%,29.6%
2018 Winnetka CH R32,L vs Altamirano,0.96,0.79,66.2,2.4,4.4%,53.3%,6.8%,65.9%,46.3%,20.0%
2018 Puerto Vallarta CH R32,L vs Leshem,0.78,0.62,44.9,2.2,3.7%,44.4%,12.0%,72.0%,32.4%,35.5%
2018 Mexico City CH R32,L vs Londero,1.13,0.71,54.3,3.0,9.3%,55.8%,14.0%,46.5%,24.2%,37.5%
2018 San Luis Potosi CH R16,L vs Hernandez,0.72,0.44,25.2,2.0,8.7%,43.5%,4.8%,42.9%,29.0%,40.0%
2018 San Luis Potosi CH R32,W vs Lorenzi,1.15,1.28,56.1,4.0,11.5%,59.6%,21.3%,63.8%,37.5%,48.8%
2018 Irving CH R32,L vs Kukushkin,0.93,0.84,65.3,4.6,5.4%,58.9%,10.4%,62.5%,29.1%,43.1%
2018 Canada F2 R32,L vs Baughman,0.90,0.84,69.3,5.6,12.5%,50.0%,7.5%,60.0%,44.4%,38.6%
2018 Dallas CH R16,L vs Kecmanovic,0.83,0.96,80.4,3.0,19.7%,75.4%,24.1%,72.2%,29.9%,30.8%
2018 Dallas CH R32,W vs Peliwo,1.11,2.61,43.9,2.0,20.0%,84.0%,15.8%,78.9%,45.7%,39.4%
2018 USA F2 QF,L vs Gomez,0.99,0.77,66.0,2.1,2.6%,56.4%,0.0%,58.8%,31.4%,34.3%
2018 USA F2 R16,W vs Ram Harel,1.22,1.89,37.9,2.2,0.0%,77.8%,0.0%,62.5%,35.7%,56.0%
2018 USA F2 R32,W vs Thomas,1.24,1.48,61.8,2.0,7.5%,60.0%,8.1%,70.3%,48.9%,33.3%
2017 USA F40 R32,L vs Knaff,0.77,0.89,69.3,4.1,2.6%,57.9%,8.3%,75.0%,35.1%,43.6%
2017 USA F39 QF,L vs Johnson,0.73,0.38,31.7,2.0,9.1%,45.5%,0.0%,55.0%,28.0%,23.8%
2017 USA F39 R16,W vs Kypson,1.26,1.48,46.3,2.2,17.1%,60.0%,3.0%,63.6%,45.2%,44.8%
2017 USA F39 R32,W vs Benitez Chavarriaga,1.13,1.14,78.9,21.4,7.8%,51.0%,2.0%,78.0%,36.8%,34.7%
2017 Hua Hin CH R32,W vs Navasirisomboon,1.33,7.12,31.7,2.1,12.5%,87.5%,26.7%,93.3%,67.9%,34.6%
2017 Toyota CH R32,L vs Kwon,0.80,0.67,47.3,2.7,12.5%,65.6%,17.9%,67.9%,25.0%,31.3%
2018 (14 matches),,0.97,0.91,58.1,2.6,9.4%,60.6%,12.0%,64.0%,34.5%,36.7%
2017 (45 matches),,0.99,1.03,53.3,2.8,8.3%,63.7%,7.9%,67.1%,36.9%,35.5%
2016 (32 matches),,0.95,0.85,55.9,2.6,8.9%,60.9%,9.9%,67.3%,32.4%,32.4%
2015 (32 matches),,1.03,0.97,54.9,2.8,8.6%,66.0%,11.3%,66.0%,32.0%,31.9%
2014 (36 matches),,1.03,1.03,58.0,2.6,8.0%,61.9%,11.0%,65.8%,36.9%,35.6%
Career (205 matches),,1.01,0.99,56.0,2.7,7.7%,63.0%,9.0%,66.0%,35.4%,34.2%
