Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2016 Delray Beach R16,L vs Querrey,3.5,4.1,3.1,45.7%,51.7%,22.2%,57.1%,53.0%,37.7%,-5.0,-6.0,2.5,5.4
2014 Ortisei CH R16,W vs Basilashvili,3.2,2.7,3.6,57.4%,38.1%,28.6%,44.4%,50.2%,24.8%,-5.5,-5.6,-3.5,-4.4
Career (2 matches),,3.3,3.2,3.4,53.3%,46.0%,26.1%,50.0%,51.5%,30.2%,-5.3,-5.8,-0.5,-0.8
