Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2016 Delray Beach R16,L vs Querrey,0.0%,-,5.2%,66.7%,9.6%,6.7%,0.0%,3.4%,0.0%,0.0%,-,-17,-13
2014 Ortisei CH R16,W vs Basilashvili,18.8%,84.6%,9.2%,81.3%,5.2%,0.0%,16.7%,0.0%,0.0%,0.0%,-,-42,38
Career (2 matches),,10.9%,84.6%,7.6%,77.3%,7.3%,3.3%,6.7%,1.5%,0.0%,0.0%,-,-31,17
