Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2017,1,0,1,0.0%,1-2,33.3%,16-19,45.7%,1-1,50.0%,1,87.5%,5.9%,9.5%,1.1%,75.8%,77.8%,56.5%,72.6%,30.4%,49.8%,1.11,R32 (Newport)
2016,13,4,9,30.8%,11-19,36.7%,135-163,45.3%,3-4,42.9%,13,75.7%,15.7%,10.3%,5.7%,58.8%,71.3%,47.9%,61.7%,33.2%,47.4%,0.87,R16 (3x)
2015,18,7,11,38.9%,18-29,38.3%,227-269,45.8%,10-5,66.7%,18,81.6%,9.1%,10.6%,3.8%,62.0%,73.8%,50.5%,65.0%,30.4%,48.1%,0.87,QF (2x)
2014,2,1,1,50.0%,2-2,50.0%,19-19,50.0%,1-0,100.0%,2,84.2%,11.1%,10.3%,5.2%,60.3%,81.4%,52.2%,69.8%,33.1%,50.8%,1.10,R16 (Newport)
2012,1,0,1,0.0%,0-2,0.0%,5-12,29.4%,0-0,-,1,50.0%,11.1%,1.5%,6.0%,53.7%,52.8%,45.2%,49.3%,30.6%,41.4%,0.60,R32 (Delray Beach)
2008,1,0,1,0.0%,0-3,0.0%,5-18,21.7%,0-0,-,1,41.7%,0.0%,6.4%,11.5%,62.8%,53.1%,27.6%,43.6%,21.4%,34.3%,0.38,R128 (US Open)
Career,36,12,24,33.3%,32-57,36.0%,407-500,44.9%,15-10,60.0%,36,78.3%,11.1%,10.1%,4.6%,61.2%,72.5%,49.1%,63.4%,31.3%,47.6%,0.86,
