Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,29,11,18,37.9%,27-45,37.5%,333-404,45.2%,12-8,60.0%,29,77.7%,12.5%,10.0%,4.8%,60.3%,71.9%,49.3%,62.9%,31.9%,47.7%,0.86
Clay,2,0,2,0.0%,0-4,0.0%,17-25,40.5%,0-1,0.0%,2,81.0%,0.0%,12.3%,3.2%,65.2%,69.3%,44.4%,60.6%,23.0%,44.8%,0.58
Grass,5,1,4,20.0%,5-8,38.5%,57-71,44.5%,3-1,75.0%,5,80.6%,6.5%,10.1%,4.3%,64.9%,77.4%,49.6%,67.7%,30.0%,48.1%,0.93
Grand Slams,5,2,3,40.0%,6-9,40.0%,62-80,43.7%,3-1,75.0%,5,77.3%,10.4%,11.5%,5.0%,60.7%,73.2%,47.0%,62.9%,29.0%,46.2%,0.78
Masters,3,1,2,33.3%,2-4,33.3%,33-35,48.5%,0-2,0.0%,3,90.9%,9.1%,8.6%,3.6%,52.5%,72.4%,61.9%,67.4%,27.0%,48.8%,0.83
Other Tours,28,9,19,32.1%,24-44,35.3%,312-385,44.8%,12-7,63.2%,28,77.2%,11.5%,10.0%,4.7%,62.1%,72.4%,47.9%,63.1%,32.2%,47.8%,0.87
Best of 5,5,2,3,40.0%,6-9,40.0%,62-80,43.7%,3-1,75.0%,5,77.3%,10.4%,11.5%,5.0%,60.7%,73.2%,47.0%,62.9%,29.0%,46.2%,0.78
Best of 3,31,10,21,32.3%,26-48,35.1%,345-420,45.1%,12-9,57.1%,31,78.4%,11.3%,9.9%,4.6%,61.3%,72.4%,49.5%,63.5%,31.7%,47.9%,0.87
Quarter-finals,2,0,2,0.0%,1-4,20.0%,20-28,41.7%,0-0,-,2,78.3%,8.0%,10.5%,4.2%,63.6%,78.0%,44.2%,65.7%,31.7%,47.7%,0.92
vs Righties,33,11,22,33.3%,29-53,35.4%,367-461,44.3%,14-8,63.6%,33,77.7%,10.4%,10.1%,4.5%,61.2%,72.6%,48.9%,63.4%,30.9%,47.3%,0.84
vs Lefties,2,0,2,0.0%,1-4,20.0%,27-30,47.4%,0-2,0.0%,2,89.3%,7.4%,9.8%,5.1%,62.6%,70.1%,51.2%,63.1%,28.8%,47.9%,0.78
vs Top 10,4,0,4,0.0%,1-8,11.1%,34-53,39.1%,0-1,0.0%,4,77.1%,7.7%,9.5%,4.9%,63.3%,73.7%,45.2%,63.3%,28.5%,45.0%,0.78
