Match,Result,Avg Speed,1st Avg,1st StDev,1st T Avg,1st Wide Avg,Max 1st,Min 1st,2nd Avg,2nd StDev,2nd T Avg,2nd Wide Avg,Max 2nd,Min 2nd
2019 Wimbledon R64,L vs Goffin,116.8,122.2,4.7,124.1,118.7,130,107,106.4,6.6,111.1,96.0,119,90
2018 US Open R64,L vs Anderson,115.1,121.1,6.8,125.4,117.3,132,98,107.5,6.0,108.5,106.5,115,89
2017 US Open R128,L vs Monfils,106.9,117.3,8.6,119.9,113.7,130,96,91.8,7.1,,90.3,106,76
2017 Wimbledon R128,L vs Berdych,114.9,119.5,7.2,122.0,117.0,131,100,101.6,6.6,103.0,97.0,114,83
2017 Roland Garros R64,L vs Nishikori,111.5,118.4,6.6,,,127,100,93.9,6.7,,,108,80
2017 Roland Garros R128,W vs Albot,112.5,121.2,6.5,,,130,98,99.0,7.3,,,111,85
2017 Australian Open R64,L vs Nishikori,110.3,116.3,7.5,117.5,113.6,131,83,101.0,5.4,105.5,101.4,110,84
2016 US Open R64,L vs Dimitrov,107.9,114.8,9.0,,,132,84,95.6,8.0,,,116,77
2016 Wimbledon R128,W vs Monfils,116.7,122.2,5.9,122.6,119.7,134,106,105.2,5.8,108.7,103.3,115,92
2016 Roland Garros R32,L vs Wawrinka,113.7,121.3,6.4,123.4,117.4,134,104,97.8,9.3,105.5,98.5,111,77
2016 Roland Garros R64,W vs Pavlasek,107.6,115.4,8.8,,,130,90,90.7,9.2,,,115,70
2016 Roland Garros R128,W vs Mayer,109.4,118.6,9.9,,,131,90,92.8,7.1,,,101,68
2016 Australian Open R64,L vs Kuznetsov,111.6,118.1,7.5,,,129,101,98.5,9.9,,,118,82
2015 US Open R16,L vs Cilic,109.4,117.3,6.1,,,129,101,95.0,8.8,,,110,72
2015 US Open R32,W vs Ferrer,114.3,121.0,7.3,,,134,94,99.9,8.2,,,119,79
2015 US Open R64,W vs Klizan,115.2,118.9,7.9,,,132,95,101.7,5.4,,,115,91
2015 Wimbledon R128,L vs Berdych,115.3,120.5,6.3,,,133,108,102.7,6.2,,,115,90
2015 Roland Garros R16,L vs Murray,111.1,116.6,7.2,,,131,97,100.0,6.3,,,112,86
2015 Roland Garros R32,W vs Goffin,116.2,122.9,3.6,,,129,115,100.5,8.5,,,115,84
2015 Roland Garros R64,W vs Isner,116.4,121.1,6.8,,,131,93,100.1,7.3,,,111,85
Career (49 matches),,113.2,120.1,6.5,122.5,116.8,136,83,99.8,7.0,107.7,100.1,121,60
