Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2023 Wimbledon R128,L vs Alcaraz,3.2,3.1,3.4,40.0%,38.5%,26.3%,25.0%,66.5%,58.5%,-9.0,-7.1,-2.5,-9.3
2021 Olympics QF,L vs Zverev,3.2,3.7,2.3,37.9%,43.5%,28.6%,50.0%,61.8%,33.3%,3.5,5.3,-7.5,-26.8
2020 US Open R128,L vs Rublev,2.9,2.6,3.3,45.2%,41.0%,53.8%,77.8%,53.7%,24.5%,2.5,2.1,-7.0,-8.9
2019 Shanghai R32,L vs Zverev,3.0,3.5,2.5,41.9%,48.4%,91.7%,33.3%,64.9%,50.0%,18.5,18.7,-0.5,-1.8
2019 Indian Wells R128,L vs Giron,3.2,3.1,3.4,48.3%,42.2%,33.3%,83.3%,66.0%,29.8%,11.5,7.3,-20.5,-34.7
2019 Australian Open R128,W vs Humbert,3.4,3.4,3.4,52.8%,48.6%,32.5%,44.4%,60.6%,54.6%,12.5,4.4,-5.5,-6.3
2019 Brisbane SF,L vs Nishikori,3.2,3.1,3.4,42.6%,30.4%,0.0%,0.0%,50.4%,38.3%,-5.5,-9.6,-9.5,-26.4
2019 Brisbane QF,W vs Uchiyama,2.8,2.5,3.1,51.4%,54.5%,35.3%,71.4%,63.9%,47.1%,-0.5,-0.4,-2.5,-6.8
2019 Brisbane R16,W vs Kyrgios,2.4,2.6,2.2,53.5%,50.0%,71.4%,100.0%,60.6%,48.1%,16.5,22.6,-0.5,-1.9
2018 Davis Cup World Group F RR,L vs Coric,3.7,3.4,4.1,50.5%,29.4%,26.1%,38.5%,45.0%,23.1%,-6.0,-5.7,-13.0,-12.1
2018 Indian Wells R16,L vs Federer,3.4,3.4,3.6,48.3%,21.7%,42.9%,20.0%,59.0%,41.2%,-0.5,-0.5,-7.5,-19.2
2016 Indian Wells R64,L vs Kuznetsov,2.8,2.4,3.2,42.5%,56.5%,28.6%,0.0%,60.5%,14.9%,7.0,10.0,2.0,5.0
2016 Delray Beach QF,L vs Del Potro,4.2,3.7,4.7,44.8%,50.0%,40.0%,35.7%,70.6%,40.3%,-9.5,-6.5,0.5,1.4
2016 Rotterdam R16,L vs Mahut,3.0,2.4,3.4,46.9%,52.0%,75.0%,28.6%,63.4%,23.2%,1.0,1.1,0.5,1.2
2016 Doha QF,L vs Marchenko,4.0,3.0,4.9,46.6%,54.8%,27.3%,35.7%,62.0%,38.1%,-1.0,-0.7,-4.5,-9.0
2015 Paris R64,W vs Pouille,3.5,3.0,4.0,57.6%,53.1%,50.0%,37.5%,62.6%,39.8%,3.0,2.3,-1.5,-3.1
2015 Stockholm QF,L vs Gasquet,4.4,3.7,4.9,46.4%,55.3%,50.0%,55.6%,58.7%,17.6%,26.5,13.3,9.0,7.7
2015 Stockholm R16,W vs Delbonis,3.1,2.4,3.7,53.1%,65.4%,55.6%,71.4%,60.1%,39.1%,6.5,6.5,0.0,0.0
2015 Canada SF,L vs Djokovic,3.7,3.8,3.6,47.2%,38.5%,54.5%,33.3%,68.6%,41.5%,-3.0,-2.7,-6.0,-19.4
2015 Roland Garros R64,W vs Isner,2.9,3.1,2.8,49.0%,67.4%,62.5%,100.0%,61.9%,15.3%,37.5,27.6,8.0,11.3
Last 52 Weeks (1 matches),,3.2,3.1,3.4,40.0%,38.5%,26.3%,25.0%,66.5%,58.5%,-9.0,-7.1,-2.5,-9.3
Career (29 matches),,3.4,3.2,3.6,47.8%,46.9%,45.9%,44.1%,59.9%,35.0%,4.4,3.7,-3.5,-6.5
