Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
03-Jul-2023,Wimbledon,Grass,R128,542,1,(1) Carlos Alcaraz [ESP] d. Chardy,6-0 6-2 7-5,0.47,1.1%,10.6%,64.9%,57.4%,30.3%,7/14,1:53
19-Jun-2023,Queen's Club,Grass,Q1,528,67,(6) Mackenzie Mcdonald [USA] d. (PR) Chardy,6-2 7-6(4),0.66,4.7%,9.4%,48.4%,80.6%,39.4%,1/4,1:16
08-May-2023,Rome Masters,Clay,R128,591,48,Lorenzo Sonego [ITA] d. (PR) Chardy,6-2 6-1,0.50,1.9%,13.2%,54.7%,62.1%,29.2%,2/6,1:15
24-Apr-2023,Madrid Masters,Clay,R128,635,106,(WC) Hugo Gaston [FRA] d. (PR) Chardy,6-3 6-4,0.66,0.0%,8.8%,61.4%,57.1%,40.9%,3/8,1:12
16-Jan-2023,Australian Open,Hard,R64,,30,(25) Daniel Evans [GBR] d. Chardy,6-4 6-4 6-1,0.58,7.3%,6.1%,75.6%,58.1%,50.0%,5/11,1:58
16-Jan-2023,Australian Open,Hard,R128,,70,Chardy d. Daniel Elahi Galan [COL],1-6 7-5 6-1 6-4,1.07,4.5%,8.9%,61.1%,67.7%,42.6%,21/26,3:19
30-Aug-2021,US Open,Hard,R128,70,8,(6) Matteo Berrettini [ITA] d. Chardy,7-6(5) 7-6(7) 6-3,0.67,10.0%,2.5%,64.2%,71.4%,55.8%,7/10,2:31
16-Aug-2021,Cincinnati Masters,Hard,Q1,72,85,Tennys Sandgren [USA] d. (11) Chardy,7-6(6) 6-1,0.83,12.5%,9.4%,62.5%,62.5%,41.7%,4/8,
24-Jul-2021,Tokyo Olympics,Hard,QF,68,5,(4) Alexander Zverev [GER] d. Chardy,6-4 6-1,,,,,,,,
24-Jul-2021,Tokyo Olympics,Hard,R16,68,142,Chardy d. Liam Broady [GBR],7-6(3) 4-6 6-1,,,,,,,,
24-Jul-2021,Tokyo Olympics,Hard,R32,68,24,Chardy d. (11) Aslan Karatsev [RUS],7-5 4-6 6-3,,,,,,,,
24-Jul-2021,Tokyo Olympics,Hard,R64,68,195,Chardy d. Tomas Barrios Vera [CHI],6-1 7-6(4),,,,,,,,
28-Jun-2021,Wimbledon,Grass,R64,61,79,Ilya Ivashka [BLR] d. Chardy,4-6 6-3 6-2 6-4,0.67,6.7%,8.7%,58.7%,72.1%,48.8%,7/11,2:24
28-Jun-2021,Wimbledon,Grass,R128,61,24,Chardy d. (20) Aslan Karatsev [RUS],7-6(4) 7-6(6) 6-3,1.56,17.8%,1.0%,65.3%,78.8%,74.3%,4/4,2:27
14-Jun-2021,Queen's Club,Grass,R32,59,39,Alexander Bublik [KAZ] d. Chardy,6-4 3-6 6-3,1.00,8.5%,7.3%,63.4%,73.1%,50.0%,3/6,1:42
