Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2023 Wimbledon R128,L vs Alcaraz,2.2%,100.0%,15.6%,65.4%,14.1%,15.2%,21.4%,0.0%,0.0%,0.0%,-,20,43
2021 Olympics QF,L vs Zverev,0.0%,-,9.0%,55.6%,15.5%,23.8%,0.0%,10.5%,20.0%,0.0%,-,22,29
2020 US Open R128,L vs Rublev,0.0%,-,4.2%,77.8%,22.7%,0.0%,0.0%,3.8%,0.0%,0.9%,50.0%,100,154
2019 Shanghai R32,L vs Zverev,1.3%,100.0%,12.3%,65.0%,29.4%,41.7%,22.2%,18.8%,100.0%,2.3%,0.0%,21,32
2019 Indian Wells R128,L vs Giron,1.0%,100.0%,11.8%,72.7%,19.5%,30.2%,25.0%,5.1%,18.2%,0.4%,100.0%,194,198
2019 Australian Open R128,W vs Humbert,4.4%,57.1%,8.3%,67.7%,14.5%,22.7%,8.7%,7.5%,30.0%,0.8%,0.0%,10,53
2019 Brisbane SF,L vs Nishikori,0.0%,-,5.4%,40.0%,12.2%,14.3%,0.0%,0.0%,0.0%,0.0%,-,34,103
2019 Brisbane QF,W vs Uchiyama,1.2%,100.0%,9.2%,82.4%,16.1%,17.6%,0.0%,0.0%,0.0%,0.5%,0.0%,101,139
2019 Brisbane R16,W vs Kyrgios,3.0%,50.0%,4.9%,87.5%,33.3%,61.1%,0.0%,0.0%,0.0%,0.8%,0.0%,52,32
2018 Davis Cup World Group F RR,L vs Coric,0.0%,-,6.1%,72.7%,7.2%,16.0%,0.0%,2.4%,5.0%,1.5%,25.0%,-50,-1
2018 Indian Wells R16,L vs Federer,2.7%,50.0%,11.0%,57.1%,16.0%,13.6%,18.8%,5.3%,16.7%,0.6%,0.0%,31,77
2016 Indian Wells R64,L vs Kuznetsov,0.0%,-,3.5%,25.0%,28.6%,23.5%,66.7%,10.5%,100.0%,0.0%,-,74,125
2016 Delray Beach QF,L vs Del Potro,0.0%,-,8.1%,77.8%,9.4%,7.1%,8.0%,0.0%,0.0%,0.0%,-,68,80
2016 Rotterdam R16,L vs Mahut,0.0%,-,8.3%,63.6%,10.8%,9.5%,0.0%,20.0%,40.0%,0.0%,-,71,93
2016 Doha QF,L vs Marchenko,0.0%,-,6.2%,50.0%,11.0%,13.6%,7.1%,3.7%,14.3%,0.5%,0.0%,-32,50
2015 Paris R64,W vs Pouille,0.0%,-,9.0%,57.1%,16.7%,18.9%,5.9%,4.3%,16.7%,0.0%,-,28,44
2015 Stockholm QF,L vs Gasquet,0.0%,-,7.1%,61.5%,25.0%,36.0%,33.3%,9.6%,10.5%,0.6%,0.0%,35,49
2015 Stockholm R16,W vs Delbonis,0.0%,-,2.9%,100.0%,9.1%,14.3%,16.7%,0.0%,0.0%,0.0%,-,-53,38
2015 Canada SF,L vs Djokovic,1.5%,0.0%,13.6%,68.8%,12.2%,17.6%,0.0%,0.0%,0.0%,0.0%,-,42,57
2015 Roland Garros R64,W vs Isner,0.0%,-,3.7%,100.0%,38.8%,40.5%,27.3%,14.3%,30.8%,0.0%,-,91,70
Last 52 Weeks (1 matches),,2.2%,100.0%,15.6%,65.4%,14.1%,15.2%,21.4%,0.0%,0.0%,0.0%,-,20,43
Career (29 matches),,1.6%,61.8%,9.6%,68.0%,16.6%,21.4%,12.0%,6.0%,18.8%,0.6%,28.9%,40,63
