Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2023,5,1,4,20.0%,3-11,21.4%,46-77,37.4%,0-0,-,5,55.7%,17.7%,3.4%,9.3%,63.9%,61.5%,38.8%,53.3%,33.1%,44.2%,0.71,R64 (Australian Open)
2021,38,20,18,52.6%,46-52,46.9%,473-512,48.0%,15-8,65.2%,33,76.2%,17.8%,6.9%,4.7%,62.6%,68.8%,49.3%,61.5%,34.7%,48.4%,0.90,SF (2x)
2020,7,2,5,28.6%,6-14,30.0%,89-110,44.7%,0-1,0.0%,7,71.4%,18.0%,8.5%,6.1%,61.0%,69.7%,43.0%,59.3%,35.8%,47.8%,0.88,R16 (2x)
2019,51,25,26,49.0%,65-69,48.5%,700-684,50.6%,13-25,34.2%,51,83.0%,19.3%,10.4%,4.6%,62.4%,74.3%,49.2%,64.9%,34.8%,49.9%,0.99,QF (5x)
2018,51,27,24,52.9%,63-68,48.1%,659-673,49.5%,14-10,58.3%,51,81.7%,16.5%,11.2%,5.4%,62.7%,74.8%,48.8%,65.1%,34.2%,49.6%,0.98,F (s Hertogenbosch)
2017,40,19,21,47.5%,43-52,45.3%,443-465,48.8%,7-7,50.0%,39,79.6%,18.6%,11.0%,5.8%,63.5%,73.0%,49.5%,64.4%,35.7%,49.8%,1.00,QF (2x)
2016,38,17,21,44.7%,46-49,48.4%,480-464,50.8%,5-13,27.8%,38,79.5%,23.1%,10.2%,6.5%,59.5%,74.8%,48.5%,64.1%,37.5%,50.5%,1.05,QF (4x)
2015,54,27,27,50.0%,72-70,50.7%,723-711,50.4%,13-16,44.8%,54,81.9%,19.1%,9.1%,5.3%,62.2%,74.7%,51.3%,65.8%,35.5%,50.6%,1.04,SF (Canada Masters)
2014,56,30,26,53.6%,74-70,51.4%,740-739,50.0%,18-19,48.6%,56,81.8%,18.8%,10.5%,5.0%,58.9%,76.4%,49.4%,65.3%,35.7%,50.3%,1.03,SF (Valencia)
2013,50,25,25,50.0%,68-67,50.4%,679-677,50.1%,14-10,58.3%,50,81.9%,18.1%,9.7%,5.9%,60.6%,74.5%,50.1%,64.9%,35.7%,50.3%,1.02,SF (2x)
2012,45,24,21,53.3%,58-52,52.7%,554-539,50.7%,10-9,52.6%,45,81.5%,20.6%,9.5%,5.4%,56.3%,74.4%,50.3%,63.9%,36.7%,50.2%,1.02,SF (Santiago)
2011,28,10,18,35.7%,28-41,40.6%,311-360,46.3%,6-6,50.0%,26,74.6%,16.2%,9.1%,5.8%,57.4%,72.4%,45.0%,60.7%,33.9%,47.7%,0.86,SF (Moscow)
2010,55,26,29,47.3%,62-68,47.7%,623-650,48.9%,14-10,58.3%,55,78.3%,19.3%,10.8%,4.6%,56.9%,73.0%,49.1%,62.7%,35.8%,49.4%,0.96,QF (4x)
2009,63,35,28,55.6%,79-73,52.0%,765-751,50.5%,17-15,53.1%,62,82.0%,19.2%,11.4%,4.3%,58.9%,75.0%,51.8%,65.4%,34.7%,50.1%,1.00,W (Stuttgart)
2008,19,10,9,52.6%,26-31,45.6%,303-300,50.2%,5-12,29.4%,19,86.0%,16.0%,10.3%,5.2%,60.9%,76.2%,49.9%,66.0%,33.2%,49.7%,0.98,QF (2x)
2007,3,0,3,0.0%,1-6,14.3%,34-46,42.5%,1-3,25.0%,3,71.1%,15.8%,9.5%,3.7%,57.2%,72.7%,46.2%,61.3%,32.5%,47.1%,0.84,R32 (2x)
2006,4,2,2,50.0%,6-5,54.5%,51-49,51.0%,0-1,0.0%,4,66.7%,37.3%,4.5%,6.6%,60.6%,63.5%,41.7%,54.9%,41.8%,48.4%,0.93,R16 (Estoril)
Career,607,300,307,49.4%,746-798,48.3%,7673-7807,49.6%,152-165,47.9%,598,80.4%,18.9%,10.0%,5.3%,60.2%,73.9%,49.4%,64.1%,35.4%,49.8%,0.99,
