Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2026 Indian Wells SF,L vs Sabalenka,21,15,1.4,15.4%,11.0%,16,9,1.8,14.3%,8.0%,7.1%,5.4%,3.4,27.2%,8.1%
2026 Indian Wells QF,W vs Gibson,32,18,1.8,21.9%,12.3%,19,8,2.4,17.4%,7.3%,9.2%,6.4%,1.4,20.5%,15.1%
2026 Indian Wells R16,W vs Eala,25,10,2.5,31.3%,12.5%,18,10,1.8,25.7%,14.3%,21.4%,4.3%,0.5,6.3%,13.8%
2026 Indian Wells R64,W vs Bouzas Maneiro,30,19,1.6,25.9%,16.4%,25,14,1.8,25.3%,14.1%,19.2%,6.1%,1.3,13.8%,10.3%
2026 Dubai R32,L vs Cirstea,20,25,0.8,18.5%,23.1%,18,21,0.9,19.8%,23.1%,9.9%,6.6%,3.6,26.9%,7.4%
2026 Doha R64,W vs Joint,21,26,0.8,21.4%,26.5%,19,21,0.9,20.9%,23.1%,9.9%,7.7%,0.5,8.2%,17.3%
2026 Australian Open R32,L vs Wang,18,29,0.6,13.6%,22.0%,14,25,0.6,12.3%,21.9%,7.0%,2.6%,0.7,12.9%,19.7%
2026 Brisbane R16,L vs Andreeva,44,48,0.9,20.6%,22.4%,38,39,1.0,20.3%,20.9%,12.3%,8.0%,1.6,19.2%,12.1%
2025 Tokyo F,L vs Bencic,28,25,1.1,23.3%,20.8%,24,19,1.3,23.1%,18.3%,13.5%,9.6%,2.8,20.8%,7.5%
2025 Beijing F,L vs Anisimova,15,21,0.7,9.8%,13.7%,12,15,0.8,8.9%,11.1%,7.4%,1.5%,1.1,23.5%,20.9%
2025 Beijing SF,W vs Pegula,43,49,0.9,19.7%,22.5%,32,42,0.8,16.8%,22.0%,11.5%,4.7%,1.1,16.1%,14.2%
2025 Beijing QF,W vs Kartal,30,21,1.4,29.4%,20.6%,24,18,1.3,26.7%,20.0%,17.8%,8.9%,1.1,14.7%,13.7%
2025 US Open R32,L vs Muchova,34,52,0.7,16.2%,24.8%,27,37,0.7,15.1%,20.7%,10.6%,4.5%,1.4,19.5%,14.3%
2025 Cincinnati R64,L vs Jovic,7,39,0.2,7.5%,41.9%,6,35,0.2,7.2%,42.2%,3.6%,2.4%,0.8,15.1%,19.4%
2025 Prague F,L vs Bouzkova,29,51,0.6,18.1%,31.9%,22,45,0.5,16.4%,33.6%,8.2%,7.5%,0.6,10.6%,18.1%
2025 Wimbledon R16,L vs Anisimova,28,38,0.7,14.8%,20.1%,17,32,0.5,10.6%,20.0%,5.6%,4.4%,0.9,18.5%,19.6%
2025 Bad Homburg QF,W vs Andreeva,22,20,1.1,19.1%,17.4%,20,19,1.1,19.6%,18.6%,10.8%,7.8%,0.8,17.4%,20.9%
2025 Nottingham R16,W vs Jones,33,19,1.7,23.1%,13.3%,24,17,1.4,19.4%,13.7%,13.7%,5.6%,0.6,9.1%,14.7%
2025 Rome R32,L vs Andreeva,19,46,0.4,15.6%,37.7%,17,40,0.4,15.9%,37.4%,7.5%,8.4%,0.9,11.5%,13.1%
2025 Madrid R32,L vs Swiatek,17,18,0.9,16.5%,17.5%,14,14,1.0,15.2%,15.2%,9.8%,5.4%,1.6,15.5%,9.7%
Career (64 matches),,1585,1727,0.9,17.9%,19.5%,1305,1440,0.9,16.7%,18.4%,9.6%,6.5%,1.2,16.7%,14.5%
