Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2026 Indian Wells SF,L vs Sabalenka,0.92,0.62,42.2,2.0,7.7%,51.3%,5.1%,56.4%,30.0%,32.1%
2026 Indian Wells QF,W vs Gibson,1.04,1.48,46.3,2.2,13.5%,62.2%,22.9%,77.1%,41.0%,45.7%
2026 Indian Wells R16,W vs Eala,1.14,3.20,31.5,2.0,10.0%,70.0%,27.8%,88.9%,52.2%,66.7%
2026 Indian Wells R64,W vs Bouzas Maneiro,1.00,1.61,45.2,2.5,3.3%,63.3%,15.4%,73.1%,43.3%,60.0%
2026 Dubai R32,L vs Cirstea,0.98,0.53,43.6,2.0,0.0%,54.8%,7.1%,53.6%,16.0%,33.3%
2026 Doha R64,W vs Joint,1.16,1.63,44.6,2.3,7.1%,67.9%,0.0%,60.7%,45.5%,55.0%
2026 Australian Open R32,L vs Wang,0.82,0.77,58.0,2.5,6.5%,58.1%,6.7%,63.3%,44.4%,28.6%
2026 Brisbane R16,L vs Andreeva,0.90,0.88,80.3,10.3,9.1%,61.8%,1.9%,65.4%,37.5%,33.3%
2025 Tokyo F,L vs Bencic,0.97,0.72,53.1,2.3,11.1%,48.1%,4.2%,62.5%,40.0%,26.5%
2025 Beijing F,L vs Anisimova,1.02,0.79,59.3,2.4,7.7%,56.4%,0.0%,44.4%,47.5%,28.9%
2025 Beijing SF,W vs Pegula,1.17,1.11,108.8,27.1,14.5%,61.8%,6.0%,46.0%,33.9%,53.7%
2025 Beijing QF,W vs Kartal,1.01,1.66,48.9,2.0,12.5%,79.2%,13.6%,59.1%,60.0%,38.5%
2025 US Open R32,L vs Muchova,1.13,0.81,65.0,5.6,4.8%,52.4%,6.6%,54.1%,19.6%,50.0%
2025 Cincinnati R64,L vs Jovic,1.01,0.47,36.2,2.0,0.0%,59.1%,5.0%,30.0%,19.2%,32.0%
2025 Prague F,L vs Bouzkova,0.94,0.82,61.1,4.0,9.5%,47.6%,8.1%,54.1%,35.7%,50.0%
2025 Wimbledon R16,L vs Anisimova,0.94,0.82,64.5,4.7,14.0%,66.0%,8.5%,48.9%,36.2%,37.8%
2025 Bad Homburg QF,W vs Andreeva,1.06,1.81,47.1,2.0,0.0%,83.3%,8.0%,60.0%,48.4%,44.8%
2025 Nottingham R16,W vs Jones,1.12,2.36,39.9,2.0,23.1%,76.9%,12.5%,75.0%,46.8%,54.3%
2025 Rome R32,L vs Andreeva,0.93,0.67,49.4,2.3,6.1%,57.6%,0.0%,44.8%,37.5%,32.1%
2025 Madrid R32,L vs Swiatek,0.83,0.65,48.8,2.4,4.0%,52.0%,10.5%,57.9%,35.5%,35.7%
2026 (8 matches),,0.98,1.07,52.6,2.4,7.4%,60.5%,9.4%,66.0%,38.7%,42.2%
2025 (19 matches),,1.00,0.98,56.9,2.6,8.7%,62.5%,7.2%,54.6%,38.7%,42.3%
2024 (16 matches),,0.98,0.94,59.5,2.8,7.9%,62.5%,4.0%,57.7%,37.6%,38.3%
2023 (15 matches),,1.05,0.95,57.0,2.5,4.6%,59.1%,4.0%,54.9%,36.7%,41.4%
2022 (2 matches),,1.02,0.82,66.6,3.8,0.0%,51.5%,0.0%,58.0%,35.3%,37.6%
Career (60 matches),,1.01,0.96,57.6,2.6,6.8%,60.8%,5.4%,57.1%,37.8%,40.7%
