Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2008,12,9,3,75.0%,18-7,72.0%,125-88,58.7%,1-0,100.0%,0,,,,,,,,,,,,W (Tenerife 25K)
2007,14,9,5,64.3%,20-13,60.6%,164-122,57.3%,0-0,-,0,,,,,,,,,,,,SF (2x)
2006,18,11,7,61.1%,24-16,60.0%,218-166,56.8%,2-2,50.0%,0,,,,,,,,,,,,W (Washington DC 75K)
2005,20,15,5,75.0%,31-12,72.1%,233-138,62.8%,1-1,50.0%,0,,,,,,,,,,,,W (Raanana 25K)
2004,21,12,9,57.1%,27-23,54.0%,250-232,51.9%,4-3,57.1%,0,,,,,,,,,,,,F (Dinan 50K)
2003,22,11,11,50.0%,27-26,50.9%,244-235,50.9%,2-2,50.0%,0,,,,,,,,,,,,SF (2x)
2002,33,26,7,78.8%,56-21,72.7%,421-290,59.2%,6-2,75.0%,0,,,,,,,,,,,,W (2x)
2001,3,2,1,66.7%,4-3,57.1%,36-32,52.9%,1-0,100.0%,0,,,,,,,,,,,,QF (Darmstadt 25K)
2000,18,15,3,83.3%,13-6,68.4%,98-73,57.3%,1-2,33.3%,0,,,,,,,,,,,,W (2x)
1999,41,33,8,80.5%,64-15,81.0%,426-232,64.7%,4-3,57.1%,0,,,,,,,,,,,,W (4x)
1998,23,14,9,60.9%,32-18,64.0%,259-190,57.7%,0-1,0.0%,0,,,,,,,,,,,,W (Jaffa 10K)
1997,41,31,10,75.6%,67-16,80.7%,463-268,63.3%,1-6,14.3%,0,,,,,,,,,,,,W (2x)
1996,11,7,4,63.6%,14-10,58.3%,106-94,53.0%,1-1,50.0%,0,,,,,,,,,,,,SF (Ramat Hasharon 25K)
1995,11,8,3,72.7%,17-8,68.0%,128-94,57.7%,1-1,50.0%,0,,,,,,,,,,,,F (ITF Haifa)
1994,19,11,8,57.9%,23-18,56.1%,200-180,52.6%,5-1,83.3%,0,,,,,,,,,,,,F (ITF Haifa 2)
1993,20,8,12,40.0%,18-26,40.9%,190-193,49.6%,1-3,25.0%,0,,,,,,,,,,,,QF (2x)
1992,18,10,8,55.6%,23-16,59.0%,188-165,53.3%,3-1,75.0%,0,,,,,,,,,,,,F (ITF Haifa 2)
1991,13,5,8,38.5%,11-18,37.9%,115-141,44.9%,2-1,66.7%,0,,,,,,,,,,,,QF (3x)
1990,8,6,2,75.0%,12-5,70.6%,85-53,61.6%,0-0,-,0,,,,,,,,,,,,F (ITF Ashkelon 2)
1989,5,1,4,20.0%,4-7,36.4%,38-57,40.0%,0-1,0.0%,0,,,,,,,,,,,,R16 (ITF Jaffa)
Career,371,244,127,65.8%,505-284,64.0%,3987-3043,56.7%,36-31,53.7%,0,,,,,,,,,,,,
