Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,74,34,40,45.9%,84-91,48.0%,800-825,49.2%,8-5,61.5%,17,-,-,3.3%,2.7%,63.6%,60.3%,43.8%,54.3%,42.3%,48.2%,0.93
Clay,45,22,23,48.9%,51-48,51.5%,430-427,50.2%,0-3,0.0%,9,-,-,1.0%,1.8%,66.9%,56.6%,41.2%,51.5%,37.4%,44.8%,0.77
Grass,3,0,3,0.0%,1-6,14.3%,22-43,33.8%,1-0,100.0%,3,-,-,4.6%,3.2%,63.1%,61.3%,41.3%,53.9%,33.8%,43.7%,0.73
Carpet,1,1,0,100.0%,2-1,66.7%,16-14,53.3%,0-0,-,0,,,,,,,,,,,
Grand Slams,17,4,13,23.5%,14-26,35.0%,152-213,41.6%,2-0,100.0%,14,-,-,3.1%,2.5%,63.6%,60.3%,40.7%,53.2%,40.5%,46.7%,0.87
Premiers,8,1,7,12.5%,4-14,22.2%,54-99,35.3%,1-0,100.0%,3,-,-,2.2%,3.5%,55.8%,55.8%,44.1%,50.6%,40.4%,45.3%,0.82
Internationals,54,28,26,51.9%,65-61,51.6%,590-570,50.9%,5-4,55.6%,12,-,-,2.5%,2.3%,67.8%,58.9%,45.1%,54.5%,39.6%,47.3%,0.87
Finals,1,0,1,0.0%,0-2,0.0%,3-12,20.0%,0-0,-,0,,,,,,,,,,,
Semi-finals,3,1,2,33.3%,2-4,33.3%,28-29,49.1%,0-0,-,0,,,,,,,,,,,
Quarter-finals,9,3,6,33.3%,9-13,40.9%,92-113,44.9%,1-1,50.0%,1,-,-,0.0%,0.0%,62.5%,45.7%,42.9%,44.6%,34.7%,40.0%,0.63
vs Righties,104,40,64,38.5%,104-139,42.8%,1038-1171,47.0%,7-8,46.7%,27,-,-,2.6%,2.5%,63.3%,58.9%,41.4%,52.5%,40.0%,46.3%,0.84
vs Lefties,9,7,2,77.8%,14-6,70.0%,106-87,54.9%,2-0,100.0%,2,-,-,4.5%,2.3%,77.4%,62.8%,67.5%,63.8%,41.7%,53.2%,1.15
vs Top 10,8,0,8,0.0%,3-16,15.8%,64-109,37.0%,0-1,0.0%,3,-,-,0.9%,2.1%,61.4%,53.1%,34.4%,45.9%,44.5%,45.2%,0.82
