Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,1,0,1,0.0%,0-2,0.0%,5-12,29.4%,0-0,-,1,62.5%,0.0%,7.5%,3.8%,64.2%,64.7%,36.8%,54.7%,36.6%,44.4%,0.81,R32 (Austin 125 1)
2025,27,16,11,59.3%,37-24,60.7%,311-273,53.3%,4-3,57.1%,25,72.5%,33.2%,5.0%,5.1%,59.7%,67.9%,48.1%,59.9%,43.6%,51.4%,1.09,F (2x)
2024,60,42,18,70.0%,90-45,66.7%,714-535,57.2%,7-3,70.0%,0,,,,,,,,,,,,W (3x)
2023,49,31,18,63.3%,67-43,60.9%,556-481,53.6%,11-1,91.7%,0,,,,,,,,,,,,W (W25 Osaka)
2022,19,10,9,52.6%,23-19,54.8%,207-176,54.0%,1-3,25.0%,5,59.6%,23.9%,2.2%,7.8%,59.9%,62.8%,43.0%,54.9%,37.3%,46.6%,0.83,F (W60 Playford)
2021,17,6,11,35.3%,14-23,37.8%,158-182,46.5%,2-2,50.0%,8,57.3%,28.0%,2.6%,3.6%,66.3%,58.3%,47.6%,54.7%,40.8%,47.8%,0.90,SF (W60+H Caldas da Rainha)
2020,11,10,1,90.9%,20-4,83.3%,137-92,59.8%,2-0,100.0%,0,,,,,,,,,,,,W (2x)
2019,63,48,15,76.2%,100-43,69.9%,754-531,58.7%,6-5,54.5%,0,,,,,,,,,,,,W (3x)
2018,30,15,15,50.0%,32-33,49.2%,287-299,49.0%,4-3,57.1%,0,,,,,,,,,,,,SF (2x)
2017,11,3,8,27.3%,8-18,30.8%,89-133,40.1%,0-0,-,0,,,,,,,,,,,,R16 (3x)
2016,16,6,10,37.5%,14-23,37.8%,160-193,45.3%,1-0,100.0%,0,,,,,,,,,,,,QF (2x)
2015,6,2,4,33.3%,7-8,46.7%,79-83,48.8%,3-1,75.0%,0,,,,,,,,,,,,R16 (2x)
2014,5,3,2,60.0%,7-4,63.6%,56-34,62.2%,0-0,-,0,,,,,,,,,,,,QF (Margaret River 25K)
2013,5,2,3,40.0%,5-6,45.5%,49-50,49.5%,0-0,-,0,,,,,,,,,,,,QF (Sumter SC 10K)
Career,320,194,126,60.6%,424-295,59.0%,3562-3074,53.7%,41-21,66.1%,39,67.6%,30.3%,4.2%,5.1%,61.2%,65.1%,47.1%,58.1%,42.2%,50.0%,1.01,
