Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
24-Nov-2025,W75 Playford,Hard,F,177,162,Emerson Jones [AUS] d. Inglis,6-4 6-4,0.73,0.0%,5.5%,60.0%,54.5%,36.4%,2/7,1:20
03-Feb-2025,W75 Brisbane,Hard,F,145,86,Kimberly Birrell [AUS] d. Inglis,6-2 4-6 7-6(2),0.98,5.7%,7.5%,62.3%,51.5%,50.0%,3/8,2:59
21-Oct-2024,W75 Playford,Hard,F,174,297,(3) Inglis d. (5) Himeno Sakatsume [JPN],7-6(7) 5-7 6-1,,,,,,,,
07-Oct-2024,W35 Cairns,Hard,F,187,178,(1) Destanee Aiava [AUS] d. (2) Inglis,6-2 4-6 7-5,,,,,,,,
09-Sep-2024,W75 Perth,Hard,F,229,165,(1) Talia Gibson [AUS] d. (3) Inglis,6-7(5) 6-1 6-3,,,,,,,,
22-Apr-2024,W100 Tokyo,Hard,F,305,353,Inglis d. (WC) Ena Shibahara [JPN],6-4 3-6 6-2,,,,,,,,
11-Mar-2024,W35 Mildura,Grass,F,288,365,(1) Inglis d. (3) Tina Nadine Smith [AUS],6-4 6-1,,,,,,,,
15-May-2023,W25 Monzon,Hard,F,250,307,(4) Gabriela Andrea Knutson [CZE] d. (2) Inglis,6-4 6-2,,,,,,,,
10-Apr-2023,W25 Osaka,Hard,F,297,181,Inglis d. (2) Na Lae Han [KOR],6-3 7-6(2),,,,,,,,
20-Feb-2023,W25 Swan Hill,Grass,F,335,319,(6) Arina Rodionova [AUS] d. (7) Inglis,6-4 6-3,,,,,,,,
