Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2021,1,1,0,100.0%,2-0,100.0%,13-8,61.9%,1-0,100.0%,1,90.0%,30.0%,18.8%,1.6%,67.2%,83.7%,52.4%,73.4%,44.8%,58.8%,1.69,
2019,7,4,3,57.1%,12-10,54.5%,125-113,52.5%,2-6,25.0%,7,89.6%,16.5%,6.1%,2.3%,59.1%,72.3%,54.3%,65.0%,33.9%,50.3%,0.97,QF (Queen's Club)
2018,14,5,9,35.7%,12-22,35.3%,159-186,46.1%,3-4,42.9%,14,77.9%,14.3%,5.6%,4.5%,62.0%,71.2%,49.5%,62.9%,33.4%,47.9%,0.90,QF (Marseille)
2017,34,15,19,44.1%,38-50,43.2%,415-450,48.0%,9-5,64.3%,34,79.4%,15.4%,7.8%,3.4%,61.0%,71.3%,51.9%,63.7%,34.2%,49.2%,0.94,R16 (7x)
2016,43,23,20,53.5%,57-52,52.3%,549-535,50.6%,9-11,45.0%,43,81.1%,20.2%,7.1%,3.5%,60.9%,74.4%,50.7%,65.1%,35.4%,50.2%,1.01,W (s Hertogenbosch)
2015,22,11,11,50.0%,33-29,53.2%,307-324,48.7%,11-3,78.6%,21,78.2%,18.1%,8.0%,3.1%,62.6%,71.7%,47.5%,62.6%,35.3%,49.2%,0.94,W (s Hertogenbosch)
2014,35,13,22,37.1%,33-50,39.8%,402-433,48.1%,8-12,40.0%,35,79.9%,16.6%,9.9%,4.4%,61.1%,72.4%,50.2%,63.8%,34.6%,49.0%,0.96,QF (3x)
2013,26,18,8,69.2%,40-21,65.6%,335-277,54.7%,7-7,50.0%,26,87.7%,21.8%,12.3%,4.7%,59.1%,78.2%,52.0%,67.5%,36.7%,52.0%,1.13,W (2x)
2012,34,16,18,47.1%,43-48,47.3%,456-467,49.4%,9-8,52.9%,34,79.4%,18.9%,9.3%,3.1%,61.0%,72.2%,50.2%,63.6%,34.3%,49.3%,0.94,QF (2x)
2011,23,11,12,47.8%,28-28,50.0%,281-260,51.9%,4-7,36.4%,22,81.6%,23.0%,9.4%,4.8%,61.2%,73.0%,50.2%,64.2%,36.8%,50.5%,1.03,QF (Metz)
2010,10,3,7,30.0%,12-17,41.4%,204-216,48.6%,3-4,42.9%,10,88.9%,8.3%,14.3%,4.1%,65.4%,79.3%,54.0%,70.6%,27.8%,49.7%,0.94,R16 (2x)
2009,8,4,4,50.0%,10-9,52.6%,103-95,52.0%,2-2,50.0%,8,87.6%,16.5%,12.1%,3.5%,61.3%,78.3%,51.3%,67.8%,34.0%,51.0%,1.06,QF (Newport)
2008,40,15,25,37.5%,39-65,37.5%,503-563,47.2%,7-18,28.0%,40,81.3%,14.0%,11.0%,5.0%,62.0%,73.3%,50.2%,64.5%,32.2%,48.7%,0.91,QF (2x)
2007,44,23,21,52.3%,56-54,50.9%,556-549,50.3%,10-13,43.5%,44,83.0%,17.9%,9.8%,6.1%,57.5%,74.7%,52.0%,65.1%,34.6%,49.9%,0.99,F (2x)
2006,30,11,19,36.7%,27-43,38.6%,339-378,47.3%,4-12,25.0%,30,81.0%,15.6%,10.9%,4.7%,62.3%,71.9%,49.9%,63.6%,32.8%,48.2%,0.90,QF (2x)
2005,6,1,5,16.7%,4-10,28.6%,62-76,44.9%,0-2,0.0%,6,80.6%,11.6%,11.0%,4.8%,60.9%,77.6%,44.5%,64.7%,28.6%,47.1%,0.81,R16 (Lyon)
2004,13,3,10,23.1%,10-24,29.4%,146-180,44.8%,0-4,0.0%,12,68.2%,19.9%,9.5%,6.2%,58.2%,67.4%,43.0%,57.2%,34.9%,46.2%,0.81,R16 (2x)
2003,9,3,6,33.3%,6-17,26.1%,109-137,44.3%,2-3,40.0%,9,75.0%,14.0%,11.0%,6.1%,59.1%,72.1%,48.4%,62.4%,35.1%,48.6%,0.93,R16 (2x)
2002,1,0,1,0.0%,0-2,0.0%,7-12,36.8%,0-0,-,1,77.8%,0.0%,20.4%,0.0%,59.2%,69.0%,60.0%,65.3%,32.4%,45.8%,0.93,R32 (Marseille)
2001,5,1,4,20.0%,5-11,31.3%,64-84,43.2%,1-1,50.0%,5,75.3%,11.0%,9.7%,4.3%,63.9%,70.8%,46.1%,61.9%,32.3%,47.1%,0.85,R16 (Marseille)
2000,2,0,2,0.0%,1-5,16.7%,25-34,42.4%,0-0,-,2,72.4%,13.3%,2.5%,3.5%,54.5%,65.5%,50.0%,58.4%,30.8%,45.8%,0.74,R32 (Toulouse)
Career,407,181,226,44.5%,468-567,45.2%,5160-5377,49.0%,92-122,43.0%,404,81.0%,17.0%,9.5%,4.3%,60.8%,73.3%,50.4%,64.3%,34.1%,49.3%,0.96,
